1st_f f_2024-12-02_raw
 
ForceDisplay	Rep	Set	timer	X	Y	Z	A	M
Low Viscosity	1	1	00:00:658	02.0000	12.5152	66.0000	080.921	012.674
Low Viscosity	1	1	00:00:665	02.0000	12.5152	66.0000	080.921	012.674
Low Viscosity	1	1	00:00:674	02.0000	12.7152	66.0000	081.061	012.872
Low Viscosity	1	1	00:00:680	02.0000	12.7152	66.0000	081.061	012.872
Low Viscosity	1	1	00:00:688	02.0000	12.7152	66.0000	081.061	012.872
Low Viscosity	1	1	00:00:695	02.0000	12.9152	66.0000	081.197	013.069
Low Viscosity	1	1	00:00:702	02.0000	12.9152	66.0000	081.197	013.069
Low Viscosity	1	1	00:00:709	02.0000	12.9152	66.0000	081.197	013.069
Low Viscosity	1	1	00:00:718	02.0000	13.1152	66.0000	081.330	013.267
Low Viscosity	1	1	00:00:726	02.0000	13.1152	66.0000	081.330	013.267
Low Viscosity	1	1	00:00:761	02.0000	13.3152	66.0000	081.458	013.465
Low Viscosity	1	1	00:00:771	02.0000	13.5152	66.0000	081.582	013.662
Low Viscosity	1	1	00:00:780	02.0000	13.7152	66.0000	081.703	013.860
Low Viscosity	1	1	00:00:788	02.0000	13.7152	66.0000	081.703	013.860
Low Viscosity	1	1	00:00:796	02.0000	13.9152	66.0000	081.821	014.058
Low Viscosity	1	1	00:00:805	02.0000	13.9152	66.0000	081.821	014.058
Low Viscosity	1	1	00:00:813	02.0000	13.9152	66.0000	081.821	014.058
Low Viscosity	1	1	00:00:822	02.0000	14.1152	66.0000	081.935	014.256
Low Viscosity	1	1	00:00:830	02.0000	14.1152	66.0000	081.935	014.256
Low Viscosity	1	1	00:00:838	02.0000	14.3152	66.0000	082.047	014.454
Low Viscosity	1	1	00:00:844	02.0000	14.3152	66.0000	082.047	014.454
Low Viscosity	1	1	00:00:851	02.0000	14.3152	66.0000	082.047	014.454
Low Viscosity	1	1	00:00:859	02.0000	14.5152	66.0000	082.155	014.652
Low Viscosity	1	1	00:00:866	02.0000	14.5152	66.0000	082.155	014.652
Low Viscosity	1	1	00:00:873	02.0000	14.7152	66.0000	082.260	014.851
Low Viscosity	1	1	00:00:880	02.0000	14.7152	66.0000	082.260	014.851
Low Viscosity	1	1	00:00:914	02.0000	14.7152	66.0000	082.260	014.851
Low Viscosity	1	1	00:00:923	02.0000	15.1152	66.0000	082.463	015.247
Low Viscosity	1	1	00:00:934	02.0000	15.1152	66.0000	082.463	015.247
Low Viscosity	1	1	00:00:944	02.0000	15.3152	66.0000	082.560	015.445
Low Viscosity	1	1	00:00:954	02.0000	15.3152	66.0000	082.560	015.445
Low Viscosity	1	1	00:00:963	02.0000	15.5152	66.0000	082.655	015.644
Low Viscosity	1	1	00:00:972	02.0000	15.5152	66.0000	082.655	015.644
Low Viscosity	1	1	00:00:982	02.0000	15.7152	66.0000	082.747	015.842
Low Viscosity	1	1	00:00:990	02.0000	15.7152	66.0000	082.747	015.842
Low Viscosity	1	1	00:00:999	02.0000	15.9152	66.0000	082.837	016.040
Low Viscosity	1	1	00:01:007	02.0000	15.9152	66.0000	082.837	016.040
Low Viscosity	1	1	00:01:017	02.0000	16.1152	66.0000	082.925	016.239
Low Viscosity	1	1	00:01:027	02.0000	16.1152	66.0000	082.925	016.239
Low Viscosity	1	1	00:01:040	02.0000	16.3152	66.0000	083.011	016.437
Low Viscosity	1	1	00:01:066	02.0000	16.3152	66.0000	083.011	016.437
Low Viscosity	1	1	00:01:075	02.0000	16.7152	66.0000	083.177	016.834
Low Viscosity	1	1	00:01:083	02.0000	16.7152	66.0000	083.177	016.834
Low Viscosity	1	1	00:01:091	02.0000	16.7152	66.0000	083.177	016.834
Low Viscosity	1	1	00:01:100	02.0000	16.9152	66.0000	083.257	017.033
Low Viscosity	1	1	00:01:110	02.0000	16.9152	66.0000	083.257	017.033
Low Viscosity	1	1	00:01:122	02.0000	17.1152	66.0000	083.335	017.232
Low Viscosity	1	1	00:01:133	02.0000	17.1152	66.0000	083.335	017.232
Low Viscosity	1	1	00:01:144	02.0000	17.3152	66.0000	083.411	017.430
Low Viscosity	1	1	00:01:153	02.0000	17.3152	66.0000	083.411	017.430
Low Viscosity	1	1	00:01:163	02.0000	17.5152	66.0000	083.486	017.629
Low Viscosity	1	1	00:01:172	02.0000	17.5152	66.0000	083.486	017.629
Low Viscosity	1	1	00:01:182	02.0000	17.7152	66.0000	083.559	017.828
Low Viscosity	1	1	00:01:192	02.0000	17.7152	66.0000	083.559	017.828
Low Viscosity	1	1	00:01:221	02.0000	17.9152	66.0000	083.630	018.026
Low Viscosity	1	1	00:01:231	02.0000	18.1152	66.0000	083.700	018.225
Low Viscosity	1	1	00:01:243	02.0000	18.3152	66.0000	083.768	018.424
Low Viscosity	1	1	00:01:261	02.0000	18.3152	66.0000	083.768	018.424
Low Viscosity	1	1	00:01:270	02.0000	18.5152	66.0000	083.835	018.623
Low Viscosity	1	1	00:01:278	02.0000	18.7152	66.0000	083.900	018.822
Low Viscosity	1	1	00:01:285	02.0000	18.7152	66.0000	083.900	018.822
Low Viscosity	1	1	00:01:292	02.0000	18.7152	66.0000	083.900	018.822
Low Viscosity	1	1	00:01:301	02.0000	18.9152	66.0000	083.964	019.021
Low Viscosity	1	1	00:01:307	02.0000	18.9152	66.0000	083.964	019.021
Low Viscosity	1	1	00:01:315	02.0000	19.1152	66.0000	084.027	019.220
Low Viscosity	1	1	00:01:322	02.0000	19.1152	66.0000	084.027	019.220
Low Viscosity	1	1	00:01:330	02.0000	19.1152	66.0000	084.027	019.220
Low Viscosity	1	1	00:01:338	02.0000	19.3152	66.0000	084.088	019.418
Low Viscosity	1	1	00:01:345	02.0000	19.3152	66.0000	084.088	019.418
Low Viscosity	1	1	00:01:370	02.0000	19.3152	66.0000	084.088	019.418
Low Viscosity	1	1	00:01:379	02.0000	19.7152	66.0000	084.207	019.816
Low Viscosity	1	1	00:01:386	02.0000	19.7152	66.0000	084.207	019.816
Low Viscosity	1	1	00:01:393	02.0000	19.9152	66.0000	084.265	020.015
Low Viscosity	1	1	00:01:401	02.0000	19.9152	66.0000	084.265	020.015
Low Viscosity	1	1	00:01:410	02.0000	19.9152	66.0000	084.265	020.015
Low Viscosity	1	1	00:01:418	02.0000	20.1152	66.0000	084.322	020.214
Low Viscosity	1	1	00:01:427	02.0000	20.1152	66.0000	084.322	020.214
Low Viscosity	1	1	00:01:438	02.0000	20.3152	66.0000	084.377	020.413
Low Viscosity	1	1	00:01:447	02.0000	20.3152	66.0000	084.377	020.413
Low Viscosity	1	1	00:01:457	02.0000	20.5152	66.0000	084.432	020.612
Low Viscosity	1	1	00:01:464	02.0000	20.5152	66.0000	084.432	020.612
Low Viscosity	1	1	00:01:472	02.0000	20.5152	66.0000	084.432	020.612
Low Viscosity	1	1	00:01:482	02.0000	20.7152	66.0000	084.485	020.812
Low Viscosity	1	1	00:01:490	02.0000	20.7152	66.0000	084.485	020.812
Low Viscosity	1	1	00:01:500	02.0000	20.9152	66.0000	084.538	021.011
Low Viscosity	1	1	00:01:529	02.0000	20.9152	66.0000	084.538	021.011
Low Viscosity	1	1	00:01:541	02.0000	21.3152	66.0000	084.640	021.409
Low Viscosity	1	1	00:01:551	02.0000	21.3152	66.0000	084.640	021.409
Low Viscosity	1	1	00:01:563	02.0000	21.5152	66.0000	084.689	021.608
Low Viscosity	1	1	00:01:571	02.0000	21.5152	66.0000	084.689	021.608
Low Viscosity	1	1	00:01:581	02.0000	21.7152	66.0000	084.738	021.807
Low Viscosity	1	1	00:01:587	02.0000	21.7152	66.0000	084.738	021.807
Low Viscosity	1	1	00:01:595	02.0000	21.9152	66.0000	084.786	022.006
Low Viscosity	1	1	00:01:602	02.0000	21.9152	66.0000	084.786	022.006
Low Viscosity	1	1	00:01:609	02.0000	21.9152	66.0000	084.786	022.006
Low Viscosity	1	1	00:01:618	02.0000	22.1152	66.0000	084.832	022.205
Low Viscosity	1	1	00:01:628	02.0000	22.1152	66.0000	084.832	022.205
Low Viscosity	1	1	00:01:637	02.0000	22.3152	66.0000	084.879	022.405
Low Viscosity	1	1	00:01:645	02.0000	22.3152	66.0000	084.879	022.405
Low Viscosity	1	1	00:01:653	02.0000	22.3152	66.0000	084.879	022.405
Low Viscosity	1	1	00:01:682	02.0000	22.5152	66.0000	084.924	022.604
Low Viscosity	1	1	00:01:691	02.0000	22.7152	66.0000	084.968	022.803
Low Viscosity	1	1	00:01:700	02.0000	22.9152	66.0000	085.012	023.002
Low Viscosity	1	1	00:01:707	02.0000	22.9152	66.0000	085.012	023.002
Low Viscosity	1	1	00:01:716	02.0000	23.1152	66.0000	085.055	023.202
Low Viscosity	1	1	00:01:724	02.0000	23.1152	66.0000	085.055	023.202
Low Viscosity	1	1	00:01:734	02.0000	23.1152	66.0000	085.055	023.202
Low Viscosity	1	1	00:01:745	02.0000	23.3152	66.0000	085.097	023.401
Low Viscosity	1	1	00:01:763	02.0000	23.5152	66.0000	085.139	023.600
Low Viscosity	1	1	00:01:772	02.0000	23.5152	66.0000	085.139	023.600
Low Viscosity	1	1	00:01:779	02.0000	23.7152	66.0000	085.179	023.799
Low Viscosity	1	1	00:01:786	02.0000	23.7152	66.0000	085.179	023.799
Low Viscosity	1	1	00:01:793	02.0000	23.9152	66.0000	085.220	023.999
Low Viscosity	1	1	00:01:800	02.0000	23.9152	66.0000	085.220	023.999
Low Viscosity	1	1	00:01:807	02.0000	23.9152	66.0000	085.220	023.999
Low Viscosity	1	1	00:01:832	02.0000	24.1152	66.0000	085.259	024.198
Low Viscosity	1	1	00:01:840	02.0000	24.3152	66.0000	085.298	024.397
Low Viscosity	1	1	00:01:847	02.0000	24.3152	66.0000	085.298	024.397
Low Viscosity	1	1	00:01:857	02.0000	24.5152	66.0000	085.336	024.597
Low Viscosity	1	1	00:01:865	02.0000	24.5152	66.0000	085.336	024.597
Low Viscosity	1	1	00:01:873	02.0000	24.5152	66.0000	085.336	024.597
Low Viscosity	1	1	00:01:882	02.0000	24.7152	66.0000	085.374	024.796
Low Viscosity	1	1	00:01:890	02.0000	24.7152	66.0000	085.374	024.796
Low Viscosity	1	1	00:01:900	02.0000	24.9152	66.0000	085.411	024.995
Low Viscosity	1	1	00:01:908	02.0000	24.9152	66.0000	085.411	024.995
Low Viscosity	1	1	00:01:917	02.0000	25.1152	66.0000	085.447	025.195
Low Viscosity	1	1	00:01:928	02.0000	25.1152	66.0000	085.447	025.195
Low Viscosity	1	1	00:01:939	02.0000	25.3152	66.0000	085.483	025.394
Low Viscosity	1	1	00:01:950	02.0000	25.3152	66.0000	085.483	025.394
Low Viscosity	1	1	00:01:962	02.0000	25.5152	66.0000	085.518	025.593
Low Viscosity	1	1	00:01:989	02.0000	25.5152	66.0000	085.518	025.593
Low Viscosity	1	1	00:01:997	02.0000	25.9152	66.0000	085.587	025.992
Low Viscosity	1	1	00:02:004	02.0000	25.9152	66.0000	085.587	025.992
Low Viscosity	1	1	00:02:011	02.0000	25.9152	66.0000	085.587	025.992
Low Viscosity	1	1	00:02:020	02.0000	26.1152	66.0000	085.621	026.192
Low Viscosity	1	1	00:02:027	02.0000	26.1152	66.0000	085.621	026.192
Low Viscosity	1	1	00:02:035	02.0000	26.3152	66.0000	085.654	026.391
Low Viscosity	1	1	00:02:042	02.0000	26.3152	66.0000	085.654	026.391
Low Viscosity	1	1	00:02:050	02.0000	26.3152	66.0000	085.654	026.391
Low Viscosity	1	1	00:02:060	02.0000	26.5152	66.0000	085.686	026.590
Low Viscosity	1	1	00:02:070	02.0000	26.5152	66.0000	085.686	026.590
Low Viscosity	1	1	00:02:079	02.0000	26.7152	66.0000	085.719	026.790
Low Viscosity	1	1	00:02:087	02.0000	26.7152	66.0000	085.719	026.790
Low Viscosity	1	1	00:02:095	02.0000	26.9152	66.0000	085.750	026.989
Low Viscosity	1	1	00:02:104	02.0000	26.9152	66.0000	085.750	026.989
Low Viscosity	1	1	00:02:112	02.0000	26.9152	66.0000	085.750	026.989
Low Viscosity	1	1	00:02:139	02.0000	27.1151	66.0000	085.782	027.189
Low Viscosity	1	1	00:02:148	02.0000	27.3151	66.0000	085.812	027.388
Low Viscosity	1	1	00:02:156	02.0039	27.5151	66.0000	085.835	027.588
Low Viscosity	1	1	00:02:164	02.0039	27.5151	66.0000	085.835	027.588
Low Viscosity	1	1	00:02:171	02.0039	27.5151	66.0000	085.835	027.588
Low Viscosity	1	1	00:02:179	01.9865	27.7151	66.0000	085.900	027.786
Low Viscosity	1	1	00:02:188	01.9865	27.7151	66.0000	085.900	027.786
Low Viscosity	1	1	00:02:198	01.9473	27.9151	66.0000	086.010	027.983
Low Viscosity	1	1	00:02:206	01.9473	27.9151	66.0000	086.010	027.983
Low Viscosity	1	1	00:02:214	01.9297	28.1151	66.0000	086.074	028.181
Low Viscosity	1	1	00:02:222	01.9297	28.1151	66.0000	086.074	028.181
Low Viscosity	1	1	00:02:230	01.9297	28.1151	66.0000	086.074	028.181
Low Viscosity	1	1	00:02:240	02.0231	28.3151	66.0000	085.913	028.387
Low Viscosity	1	1	00:02:248	02.0231	28.3151	66.0000	085.913	028.387
Low Viscosity	1	1	00:02:256	02.1973	28.5151	66.0000	085.594	028.600
Low Viscosity	1	1	00:02:265	02.1973	28.5151	66.0000	085.594	028.600
Low Viscosity	1	1	00:02:301	02.1973	28.5151	66.0000	085.594	028.600
Low Viscosity	1	1	00:02:311	02.5223	28.9151	66.0000	085.015	029.025
Low Viscosity	1	1	00:02:321	02.6067	29.1151	66.0000	084.884	029.232
Low Viscosity	1	1	00:02:329	02.6067	29.1151	66.0000	084.884	029.232
Low Viscosity	1	1	00:02:337	02.6253	29.3151	66.0000	084.882	029.432
Low Viscosity	1	1	00:02:345	02.6253	29.3151	66.0000	084.882	029.432
Low Viscosity	1	1	00:02:353	02.6253	29.3151	66.0000	084.882	029.432
Low Viscosity	1	1	00:02:360	02.5409	29.5151	66.0000	085.080	029.624
Low Viscosity	1	1	00:02:368	02.5409	29.5151	66.0000	085.080	029.624
Low Viscosity	1	1	00:02:376	02.3768	29.7151	66.0000	085.427	029.810
Low Viscosity	1	1	00:02:383	02.3768	29.7151	66.0000	085.427	029.810
Low Viscosity	1	1	00:02:390	02.3768	29.7151	66.0000	085.427	029.810
Low Viscosity	1	1	00:02:398	02.0639	29.9151	66.0000	086.053	029.986
Low Viscosity	1	1	00:02:405	02.0639	29.9151	66.0000	086.053	029.986
Low Viscosity	1	1	00:02:413	02.0639	29.9151	66.0000	086.053	029.986
Low Viscosity	1	1	00:02:423	01.5867	30.1151	66.0000	086.984	030.157
Low Viscosity	1	1	00:02:449	01.5867	30.1151	66.0000	086.984	030.157
Low Viscosity	1	1	00:02:457	00.2993	30.5151	66.0000	089.438	030.517
Low Viscosity	1	1	00:02:464	00.2993	30.5151	66.0000	089.438	030.517
Low Viscosity	1	1	00:02:472	00.2993	30.5151	66.0000	089.438	030.517
Low Viscosity	1	1	00:02:481	-00.3065	30.7151	66.0000	090.572	030.717
Low Viscosity	1	1	00:02:490	-00.3065	30.7151	66.0000	090.572	030.717
Low Viscosity	1	1	00:02:500	-00.8720	30.9151	66.0000	091.616	030.927
Low Viscosity	1	1	00:02:506	-00.8720	30.9151	66.0000	091.616	030.927
Low Viscosity	1	1	00:02:514	-01.3857	31.1151	66.0000	092.550	031.146
Low Viscosity	1	1	00:02:522	-01.3857	31.1151	66.0000	092.550	031.146
Low Viscosity	1	1	00:02:529	-01.3857	31.1151	66.0000	092.550	031.146
Low Viscosity	1	1	00:02:538	-01.8421	31.3151	66.0000	093.367	031.369
Low Viscosity	1	1	00:02:548	-01.8421	31.3151	66.0000	093.367	031.369
Low Viscosity	1	1	00:02:556	-02.2368	31.5151	66.0000	094.060	031.594
Low Viscosity	1	1	00:02:565	-02.2368	31.5151	66.0000	094.060	031.594
Low Viscosity	1	1	00:02:572	-02.2368	31.5151	66.0000	094.060	031.594
Low Viscosity	1	1	00:02:582	-02.5700	31.5702	66.0000	094.654	031.675
Low Viscosity	1	1	00:02:607	-02.5700	31.5702	66.0000	094.654	031.675
Low Viscosity	1	1	00:02:618	-03.0719	31.5835	66.0000	095.555	031.733
Low Viscosity	1	1	00:02:626	-03.0719	31.5835	66.0000	095.555	031.733
Low Viscosity	1	1	00:02:636	-03.2998	31.5839	66.0000	095.965	031.756
Low Viscosity	1	1	00:02:644	-03.2998	31.5839	66.0000	095.965	031.756
Low Viscosity	1	1	00:02:652	-03.2998	31.5839	66.0000	095.965	031.756
Low Viscosity	1	1	00:02:661	-03.5361	31.5840	66.0000	096.388	031.781
Low Viscosity	1	1	00:02:669	-03.5361	31.5840	66.0000	096.388	031.781
Low Viscosity	1	1	00:02:677	-03.7724	31.5840	66.0000	096.811	031.808
Low Viscosity	1	1	00:02:685	-03.7724	31.5840	66.0000	096.811	031.808
Low Viscosity	1	1	00:02:693	-03.7724	31.5840	66.0000	096.811	031.808
Low Viscosity	1	1	00:02:702	-03.9997	31.5840	66.0000	097.217	031.836
Low Viscosity	1	1	00:02:710	-03.9997	31.5840	66.0000	097.217	031.836
Low Viscosity	1	1	00:02:718	-04.2058	31.5840	66.0000	097.585	031.863
Low Viscosity	1	1	00:02:725	-04.2058	31.5840	66.0000	097.585	031.863
Low Viscosity	1	1	00:02:732	-04.2058	31.5840	66.0000	097.585	031.863
Low Viscosity	1	1	00:02:757	-04.3889	31.5840	66.0000	097.911	031.888
Low Viscosity	1	1	00:02:765	-04.5472	31.5840	66.0000	098.193	031.910
Low Viscosity	1	1	00:02:772	-04.5472	31.5840	66.0000	098.193	031.910
Low Viscosity	1	1	00:02:780	-04.6881	31.5840	66.0000	098.443	031.930
Low Viscosity	1	1	00:02:788	-04.6881	31.5840	66.0000	098.443	031.930
Low Viscosity	1	1	00:02:796	-04.8117	31.5840	66.0000	098.662	031.948
Low Viscosity	1	1	00:02:803	-04.8117	31.5840	66.0000	098.662	031.948
Low Viscosity	1	1	00:02:811	-04.8117	31.5840	66.0000	098.662	031.948
Low Viscosity	1	1	00:02:819	-04.9123	31.5840	66.0000	098.840	031.964
Low Viscosity	1	1	00:02:825	-04.9123	31.5840	66.0000	098.840	031.964
Low Viscosity	1	1	00:02:840	-04.9123	31.5840	66.0000	098.840	031.964
Low Viscosity	1	1	00:02:850	-04.9912	31.5840	66.0000	098.980	031.976
Low Viscosity	1	1	00:02:858	-08.1855	-07.9703	66.0000	-135.764	011.425
Low Viscosity	1	1	00:02:866	-08.1855	-07.9703	66.0000	-135.764	011.425
Low Viscosity	1	1	00:02:874	-08.1864	-08.0179	66.0000	-135.596	011.459
Low Viscosity	1	1	00:02:881	-08.1864	-08.0179	66.0000	-135.596	011.459
Low Viscosity	1	1	00:02:888	-08.1864	-08.0179	66.0000	-135.596	011.459
Low Viscosity	1	1	00:02:914	-08.1869	-08.0418	66.0000	-135.512	011.476
Low Viscosity	1	1	00:02:924	-08.2079	-08.0895	66.0000	-135.416	011.524
Low Viscosity	1	1	00:02:932	-08.2079	-08.0895	66.0000	-135.416	011.524
Low Viscosity	1	1	00:02:941	-08.2084	-08.1133	66.0000	-135.334	011.541
Low Viscosity	1	1	00:02:949	-08.2084	-08.1133	66.0000	-135.334	011.541
Low Viscosity	1	1	00:02:959	-08.2088	-08.1372	66.0000	-135.251	011.558
Low Viscosity	1	1	00:02:968	-08.2088	-08.1372	66.0000	-135.251	011.558
Low Viscosity	1	1	00:02:978	-08.2237	-08.1711	66.0000	-135.184	011.593
Low Viscosity	1	1	00:02:987	-08.2237	-08.1711	66.0000	-135.184	011.593
Low Viscosity	1	1	00:02:997	-08.2438	-08.2320	66.0000	-135.041	011.650
Low Viscosity	1	1	00:03:006	-08.2438	-08.2320	66.0000	-135.041	011.650
Low Viscosity	1	1	00:03:015	-08.2590	-08.2895	66.0000	-134.894	011.702
Low Viscosity	1	1	00:03:023	-08.2590	-08.2895	66.0000	-134.894	011.702
Low Viscosity	1	1	00:03:032	-08.2590	-08.2895	66.0000	-134.894	011.702
Low Viscosity	1	1	00:03:041	-08.2747	-08.3709	66.0000	-134.669	011.770
Low Viscosity	1	1	00:03:070	-08.2747	-08.3709	66.0000	-134.669	011.770
Low Viscosity	1	1	00:03:081	-08.2944	-08.4076	66.0000	-134.612	011.810
Low Viscosity	1	1	00:03:089	-08.2944	-08.4076	66.0000	-134.612	011.810
Low Viscosity	1	1	00:03:096	-08.2992	-08.4108	66.0000	-134.618	011.816
Low Viscosity	1	1	00:03:105	-08.2992	-08.4108	66.0000	-134.618	011.816
Low Viscosity	1	1	00:03:112	-08.2992	-08.4108	66.0000	-134.618	011.816
