1st_T T_2024-12-04_raw
 
ForceDisplay	Rep	Set	timer	X	Y	Z	A	M
Low Viscosity	0	1	00:00:466	-02.4976	01.0579	66.0000	157.044	002.712
Low Viscosity	0	1	00:00:469	-02.4976	01.0579	66.0000	157.044	002.712
Low Viscosity	0	1	00:00:472	-02.4976	01.0579	66.0000	157.044	002.712
Low Viscosity	0	1	00:00:475	-02.4976	01.0579	66.0000	157.044	002.712
Low Viscosity	0	1	00:00:478	-02.4976	01.0579	66.0000	157.044	002.712
Low Viscosity	0	1	00:00:481	-02.4976	01.0579	66.0000	157.044	002.712
Low Viscosity	0	1	00:00:484	-02.4976	01.0579	66.0000	157.044	002.712
Low Viscosity	0	1	00:00:488	-02.0877	00.0593	66.0000	178.372	002.089
Low Viscosity	0	1	00:00:491	-02.0877	00.0593	66.0000	178.372	002.089
Low Viscosity	0	1	00:00:495	-02.0877	00.0593	66.0000	178.372	002.089
Low Viscosity	0	1	00:00:499	-02.0877	00.0593	66.0000	178.372	002.089
Low Viscosity	0	1	00:00:503	-02.0877	00.0593	66.0000	178.372	002.089
Low Viscosity	0	1	00:00:508	-01.3418	-00.8518	66.0000	-147.591	001.589
Low Viscosity	0	1	00:00:511	-01.3418	-00.8518	66.0000	-147.591	001.589
Low Viscosity	0	1	00:00:514	-01.3418	-00.8518	66.0000	-147.591	001.589
Low Viscosity	0	1	00:00:517	-01.3418	-00.8518	66.0000	-147.591	001.589
Low Viscosity	0	1	00:00:520	-01.3418	-00.8518	66.0000	-147.591	001.589
Low Viscosity	0	1	00:00:523	-01.3418	-00.8518	66.0000	-147.591	001.589
Low Viscosity	0	1	00:00:527	-00.4605	-01.5571	66.0000	-106.474	001.624
Low Viscosity	0	1	00:00:531	-00.4605	-01.5571	66.0000	-106.474	001.624
Low Viscosity	0	1	00:00:534	-00.4605	-01.5571	66.0000	-106.474	001.624
Low Viscosity	0	1	00:00:537	-00.4605	-01.5571	66.0000	-106.474	001.624
Low Viscosity	0	1	00:00:540	-00.4605	-01.5571	66.0000	-106.474	001.624
Low Viscosity	0	1	00:00:542	-00.4605	-01.5571	66.0000	-106.474	001.624
Low Viscosity	0	1	00:00:546	00.3775	-01.9407	66.0000	-078.994	001.977
Low Viscosity	0	1	00:00:549	00.3775	-01.9407	66.0000	-078.994	001.977
Low Viscosity	0	1	00:00:552	00.3775	-01.9407	66.0000	-078.994	001.977
Low Viscosity	0	1	00:00:556	00.3775	-01.9407	66.0000	-078.994	001.977
Low Viscosity	0	1	00:00:561	00.3775	-01.9407	66.0000	-078.994	001.977
Low Viscosity	0	1	00:00:567	00.3775	-01.9407	66.0000	-078.994	001.977
Low Viscosity	0	1	00:00:572	01.4185	-02.0244	66.0000	-054.981	002.472
Low Viscosity	0	1	00:00:576	01.4185	-02.0244	66.0000	-054.981	002.472
Low Viscosity	0	1	00:00:580	01.4185	-02.0244	66.0000	-054.981	002.472
Low Viscosity	0	1	00:00:583	01.4185	-02.0244	66.0000	-054.981	002.472
Low Viscosity	0	1	00:00:588	02.1009	-01.8917	66.0000	-042.001	002.827
Low Viscosity	0	1	00:00:591	02.1009	-01.8917	66.0000	-042.001	002.827
Low Viscosity	0	1	00:00:594	02.1009	-01.8917	66.0000	-042.001	002.827
Low Viscosity	0	1	00:00:596	02.1009	-01.8917	66.0000	-042.001	002.827
Low Viscosity	0	1	00:00:599	02.1009	-01.8917	66.0000	-042.001	002.827
Low Viscosity	0	1	00:00:602	02.1009	-01.8917	66.0000	-042.001	002.827
Low Viscosity	0	1	00:00:606	02.8800	-01.6666	66.0000	-030.057	003.327
Low Viscosity	0	1	00:00:608	02.8800	-01.6666	66.0000	-030.057	003.327
Low Viscosity	0	1	00:00:611	02.8800	-01.6666	66.0000	-030.057	003.327
Low Viscosity	0	1	00:00:614	02.8800	-01.6666	66.0000	-030.057	003.327
Low Viscosity	0	1	00:00:617	02.8800	-01.6666	66.0000	-030.057	003.327
Low Viscosity	0	1	00:00:620	02.8800	-01.6666	66.0000	-030.057	003.327
Low Viscosity	0	1	00:00:623	02.8800	-01.6666	66.0000	-030.057	003.327
Low Viscosity	0	1	00:00:627	03.8011	-01.1635	66.0000	-017.019	003.975
Low Viscosity	0	1	00:00:629	03.8011	-01.1635	66.0000	-017.019	003.975
Low Viscosity	0	1	00:00:632	03.8011	-01.1635	66.0000	-017.019	003.975
Low Viscosity	0	1	00:00:635	03.8011	-01.1635	66.0000	-017.019	003.975
Low Viscosity	0	1	00:00:638	03.8011	-01.1635	66.0000	-017.019	003.975
Low Viscosity	0	1	00:00:642	03.8011	-01.1635	66.0000	-017.019	003.975
Low Viscosity	0	1	00:00:646	04.4139	-00.5428	66.0000	-007.011	004.447
Low Viscosity	0	1	00:00:650	04.4139	-00.5428	66.0000	-007.011	004.447
Low Viscosity	0	1	00:00:654	04.4139	-00.5428	66.0000	-007.011	004.447
Low Viscosity	0	1	00:00:658	04.4139	-00.5428	66.0000	-007.011	004.447
Low Viscosity	0	1	00:00:661	04.4139	-00.5428	66.0000	-007.011	004.447
Low Viscosity	0	1	00:00:665	04.4139	-00.5428	66.0000	-007.011	004.447
Low Viscosity	0	1	00:00:669	05.0217	00.7123	66.0000	008.073	005.072
Low Viscosity	0	1	00:00:672	05.0217	00.7123	66.0000	008.073	005.072
Low Viscosity	0	1	00:00:675	05.0217	00.7123	66.0000	008.073	005.072
Low Viscosity	0	1	00:00:677	05.0217	00.7123	66.0000	008.073	005.072
Low Viscosity	0	1	00:00:682	05.0217	00.7123	66.0000	008.073	005.072
Low Viscosity	0	1	00:00:686	05.3599	02.1902	66.0000	022.226	005.790
Low Viscosity	0	1	00:00:689	05.3599	02.1902	66.0000	022.226	005.790
Low Viscosity	0	1	00:00:692	05.3599	02.1902	66.0000	022.226	005.790
Low Viscosity	0	1	00:00:695	05.3599	02.1902	66.0000	022.226	005.790
Low Viscosity	0	1	00:00:698	05.3599	02.1902	66.0000	022.226	005.790
Low Viscosity	0	1	00:00:701	05.3599	02.1902	66.0000	022.226	005.790
Low Viscosity	0	1	00:00:704	05.3599	02.1902	66.0000	022.226	005.790
Low Viscosity	0	1	00:00:709	05.5402	04.9018	66.0000	041.502	007.397
Low Viscosity	0	1	00:00:715	05.5402	04.9018	66.0000	041.502	007.397
Low Viscosity	0	1	00:00:721	05.5402	04.9018	66.0000	041.502	007.397
Low Viscosity	0	1	00:00:727	05.4122	06.7253	66.0000	051.174	008.633
Low Viscosity	0	1	00:00:730	05.4122	06.7253	66.0000	051.174	008.633
Low Viscosity	0	1	00:00:733	05.4122	06.7253	66.0000	051.174	008.633
Low Viscosity	0	1	00:00:736	05.4122	06.7253	66.0000	051.174	008.633
Low Viscosity	0	1	00:00:739	05.4122	06.7253	66.0000	051.174	008.633
Low Viscosity	0	1	00:00:743	05.4122	06.7253	66.0000	051.174	008.633
Low Viscosity	0	1	00:00:748	04.8164	08.5555	66.0000	060.623	009.818
Low Viscosity	0	1	00:00:751	04.8164	08.5555	66.0000	060.623	009.818
Low Viscosity	0	1	00:00:754	04.8164	08.5555	66.0000	060.623	009.818
Low Viscosity	0	1	00:00:756	04.8164	08.5555	66.0000	060.623	009.818
Low Viscosity	0	1	00:00:759	04.8164	08.5555	66.0000	060.623	009.818
Low Viscosity	0	1	00:00:763	04.8164	08.5555	66.0000	060.623	009.818
Low Viscosity	0	1	00:00:767	03.7635	09.2041	66.0000	067.761	009.944
Low Viscosity	0	1	00:00:770	03.7635	09.2041	66.0000	067.761	009.944
Low Viscosity	0	1	00:00:773	03.7635	09.2041	66.0000	067.761	009.944
Low Viscosity	0	1	00:00:776	03.7635	09.2041	66.0000	067.761	009.944
Low Viscosity	0	1	00:00:779	03.7635	09.2041	66.0000	067.761	009.944
Low Viscosity	0	1	00:00:781	03.7635	09.2041	66.0000	067.761	009.944
Low Viscosity	0	1	00:00:786	02.4634	08.8207	66.0000	074.396	009.158
Low Viscosity	0	1	00:00:789	02.4634	08.8207	66.0000	074.396	009.158
Low Viscosity	0	1	00:00:791	02.4634	08.8207	66.0000	074.396	009.158
Low Viscosity	0	1	00:00:794	02.4634	08.8207	66.0000	074.396	009.158
Low Viscosity	0	1	00:00:797	02.4634	08.8207	66.0000	074.396	009.158
Low Viscosity	0	1	00:00:801	02.4634	08.8207	66.0000	074.396	009.158
Low Viscosity	0	1	00:00:805	02.4634	08.8207	66.0000	074.396	009.158
Low Viscosity	0	1	00:00:809	00.8583	07.1619	66.0000	083.166	007.213
Low Viscosity	0	1	00:00:813	00.8583	07.1619	66.0000	083.166	007.213
Low Viscosity	0	1	00:00:817	00.8583	07.1619	66.0000	083.166	007.213
Low Viscosity	0	1	00:00:821	00.8583	07.1619	66.0000	083.166	007.213
Low Viscosity	0	1	00:00:825	00.8583	07.1619	66.0000	083.166	007.213
Low Viscosity	0	1	00:00:829	-00.0213	05.3064	66.0000	090.230	005.306
Low Viscosity	0	1	00:00:832	-00.0213	05.3064	66.0000	090.230	005.306
Low Viscosity	0	1	00:00:835	-00.0213	05.3064	66.0000	090.230	005.306
Low Viscosity	0	1	00:00:838	-00.0213	05.3064	66.0000	090.230	005.306
Low Viscosity	0	1	00:00:841	-00.0213	05.3064	66.0000	090.230	005.306
Low Viscosity	0	1	00:00:844	-00.0213	05.3064	66.0000	090.230	005.306
Low Viscosity	0	1	00:00:848	-00.3774	03.3660	66.0000	096.398	003.387
Low Viscosity	0	1	00:00:852	-00.3774	03.3660	66.0000	096.398	003.387
Low Viscosity	0	1	00:00:856	-00.3774	03.3660	66.0000	096.398	003.387
Low Viscosity	0	1	00:00:860	-00.3774	03.3660	66.0000	096.398	003.387
Low Viscosity	0	1	00:00:866	-00.3774	03.3660	66.0000	096.398	003.387
Low Viscosity	0	1	00:00:872	-00.3931	02.4331	66.0000	099.177	002.465
Low Viscosity	0	1	00:00:876	-00.3931	02.4331	66.0000	099.177	002.465
Low Viscosity	0	1	00:00:879	-00.3931	02.4331	66.0000	099.177	002.465
Low Viscosity	0	1	00:00:882	-00.3931	02.4331	66.0000	099.177	002.465
Low Viscosity	0	1	00:00:886	-00.1916	02.2174	66.0000	094.938	002.226
Low Viscosity	0	1	00:00:890	-00.1916	02.2174	66.0000	094.938	002.226
Low Viscosity	0	1	00:00:892	-00.1916	02.2174	66.0000	094.938	002.226
Low Viscosity	0	1	00:00:895	-00.1916	02.2174	66.0000	094.938	002.226
Low Viscosity	0	1	00:00:898	-00.1916	02.2174	66.0000	094.938	002.226
Low Viscosity	0	1	00:00:901	-00.1916	02.2174	66.0000	094.938	002.226
Low Viscosity	0	1	00:00:904	-00.1916	02.2174	66.0000	094.938	002.226
Low Viscosity	0	1	00:00:908	00.4727	02.5023	66.0000	079.302	002.547
Low Viscosity	0	1	00:00:911	00.4727	02.5023	66.0000	079.302	002.547
Low Viscosity	0	1	00:00:914	00.4727	02.5023	66.0000	079.302	002.547
Low Viscosity	0	1	00:00:918	00.4727	02.5023	66.0000	079.302	002.547
Low Viscosity	0	1	00:00:920	00.4727	02.5023	66.0000	079.302	002.547
Low Viscosity	0	1	00:00:923	00.4727	02.5023	66.0000	079.302	002.547
Low Viscosity	0	1	00:00:927	01.5639	03.1489	66.0000	063.589	003.516
Low Viscosity	0	1	00:00:930	01.5639	03.1489	66.0000	063.589	003.516
Low Viscosity	0	1	00:00:932	01.5639	03.1489	66.0000	063.589	003.516
Low Viscosity	0	1	00:00:935	01.5639	03.1489	66.0000	063.589	003.516
Low Viscosity	0	1	00:00:938	01.5639	03.1489	66.0000	063.589	003.516
Low Viscosity	0	1	00:00:941	01.5639	03.1489	66.0000	063.589	003.516
Low Viscosity	0	1	00:00:944	01.5639	03.1489	66.0000	063.589	003.516
Low Viscosity	0	1	00:00:948	03.2548	04.4464	66.0000	053.796	005.510
Low Viscosity	0	1	00:00:950	03.2548	04.4464	66.0000	053.796	005.510
Low Viscosity	0	1	00:00:953	03.2548	04.4464	66.0000	053.796	005.510
Low Viscosity	0	1	00:00:956	03.2548	04.4464	66.0000	053.796	005.510
Low Viscosity	0	1	00:00:961	03.2548	04.4464	66.0000	053.796	005.510
Low Viscosity	0	1	00:00:964	03.2548	04.4464	66.0000	053.796	005.510
Low Viscosity	0	1	00:00:969	05.1307	05.1779	66.0000	045.262	007.289
Low Viscosity	0	1	00:00:973	05.1307	05.1779	66.0000	045.262	007.289
Low Viscosity	0	1	00:00:976	05.1307	05.1779	66.0000	045.262	007.289
Low Viscosity	0	1	00:00:980	05.1307	05.1779	66.0000	045.262	007.289
Low Viscosity	0	1	00:00:984	05.1307	05.1779	66.0000	045.262	007.289
Low Viscosity	0	1	00:00:988	06.7904	05.5816	66.0000	039.420	008.790
Low Viscosity	0	1	00:00:991	06.7904	05.5816	66.0000	039.420	008.790
Low Viscosity	0	1	00:00:995	06.7904	05.5816	66.0000	039.420	008.790
Low Viscosity	0	1	00:00:999	06.7904	05.5816	66.0000	039.420	008.790
Low Viscosity	0	1	00:01:002	06.7904	05.5816	66.0000	039.420	008.790
Low Viscosity	0	1	00:01:007	07.7948	05.6042	66.0000	035.715	009.600
Low Viscosity	0	1	00:01:012	07.7948	05.6042	66.0000	035.715	009.600
Low Viscosity	0	1	00:01:018	07.7948	05.6042	66.0000	035.715	009.600
Low Viscosity	0	1	00:01:025	07.7948	05.6042	66.0000	035.715	009.600
Low Viscosity	0	1	00:01:030	08.1022	05.1994	66.0000	032.690	009.627
Low Viscosity	0	1	00:01:034	08.1022	05.1994	66.0000	032.690	009.627
Low Viscosity	0	1	00:01:038	08.1022	05.1994	66.0000	032.690	009.627
Low Viscosity	0	1	00:01:042	08.1022	05.1994	66.0000	032.690	009.627
Low Viscosity	0	1	00:01:046	07.7443	04.6183	66.0000	030.810	009.017
Low Viscosity	0	1	00:01:049	07.7443	04.6183	66.0000	030.810	009.017
Low Viscosity	0	1	00:01:052	07.7443	04.6183	66.0000	030.810	009.017
Low Viscosity	0	1	00:01:055	07.7443	04.6183	66.0000	030.810	009.017
Low Viscosity	0	1	00:01:058	07.7443	04.6183	66.0000	030.810	009.017
Low Viscosity	0	1	00:01:061	07.7443	04.6183	66.0000	030.810	009.017
Low Viscosity	0	1	00:01:064	07.7443	04.6183	66.0000	030.810	009.017
Low Viscosity	0	1	00:01:068	06.6177	03.3413	66.0000	026.790	007.413
Low Viscosity	0	1	00:01:072	06.6177	03.3413	66.0000	026.790	007.413
Low Viscosity	0	1	00:01:074	06.6177	03.3413	66.0000	026.790	007.413
Low Viscosity	0	1	00:01:077	06.6177	03.3413	66.0000	026.790	007.413
Low Viscosity	0	1	00:01:080	06.6177	03.3413	66.0000	026.790	007.413
Low Viscosity	0	1	00:01:083	06.6177	03.3413	66.0000	026.790	007.413
Low Viscosity	0	1	00:01:087	05.5041	02.9061	66.0000	027.833	006.224
Low Viscosity	0	1	00:01:090	05.5041	02.9061	66.0000	027.833	006.224
Low Viscosity	0	1	00:01:092	05.5041	02.9061	66.0000	027.833	006.224
Low Viscosity	0	1	00:01:095	05.5041	02.9061	66.0000	027.833	006.224
Low Viscosity	0	1	00:01:098	05.5041	02.9061	66.0000	027.833	006.224
Low Viscosity	0	1	00:01:101	05.5041	02.9061	66.0000	027.833	006.224
Low Viscosity	0	1	00:01:104	05.5041	02.9061	66.0000	027.833	006.224
Low Viscosity	0	1	00:01:108	04.4131	02.7763	66.0000	032.175	005.214
Low Viscosity	0	1	00:01:110	04.4131	02.7763	66.0000	032.175	005.214
Low Viscosity	0	1	00:01:113	04.4131	02.7763	66.0000	032.175	005.214
Low Viscosity	0	1	00:01:117	04.4131	02.7763	66.0000	032.175	005.214
Low Viscosity	0	1	00:01:121	04.4131	02.7763	66.0000	032.175	005.214
Low Viscosity	0	1	00:01:125	04.4131	02.7763	66.0000	032.175	005.214
Low Viscosity	0	1	00:01:130	03.9212	02.9300	66.0000	036.767	004.895
Low Viscosity	0	1	00:01:134	03.9212	02.9300	66.0000	036.767	004.895
Low Viscosity	0	1	00:01:137	03.9212	02.9300	66.0000	036.767	004.895
Low Viscosity	0	1	00:01:141	03.9212	02.9300	66.0000	036.767	004.895
Low Viscosity	0	1	00:01:144	03.9212	02.9300	66.0000	036.767	004.895
Low Viscosity	0	1	00:01:149	03.9615	03.3533	66.0000	040.248	005.190
Low Viscosity	0	1	00:01:152	03.9615	03.3533	66.0000	040.248	005.190
Low Viscosity	0	1	00:01:156	03.9615	03.3533	66.0000	040.248	005.190
Low Viscosity	0	1	00:01:159	03.9615	03.3533	66.0000	040.248	005.190
Low Viscosity	0	1	00:01:164	03.9615	03.3533	66.0000	040.248	005.190
Low Viscosity	0	1	00:01:170	04.2565	03.9806	66.0000	043.082	005.828
Low Viscosity	0	1	00:01:176	04.2565	03.9806	66.0000	043.082	005.828
Low Viscosity	0	1	00:01:179	04.2565	03.9806	66.0000	043.082	005.828
Low Viscosity	0	1	00:01:182	04.2565	03.9806	66.0000	043.082	005.828
