1st_t t_2024-12-02_raw
 
ForceDisplay	Rep	Set	timer	X	Y	Z	A	M
Low Viscosity	1	1	00:02:351	03.2527	-04.7497	66.0000	-055.596	005.757
Low Viscosity	1	1	00:02:358	03.2530	-04.2541	66.0000	-052.596	005.355
Low Viscosity	1	1	00:02:365	03.2530	-04.2541	66.0000	-052.596	005.355
Low Viscosity	1	1	00:02:372	03.2530	-04.2541	66.0000	-052.596	005.355
Low Viscosity	1	1	00:02:381	03.2527	-03.8768	66.0000	-050.003	005.061
Low Viscosity	1	1	00:02:389	03.2527	-03.8768	66.0000	-050.003	005.061
Low Viscosity	1	1	00:02:398	03.2524	-03.6646	66.0000	-048.411	004.900
Low Viscosity	1	1	00:02:406	03.2524	-03.6646	66.0000	-048.411	004.900
Low Viscosity	1	1	00:02:413	03.2524	-03.6646	66.0000	-048.411	004.900
Low Viscosity	1	1	00:02:422	03.2278	-03.4054	66.0000	-046.534	004.692
Low Viscosity	1	1	00:02:430	03.2278	-03.4054	66.0000	-046.534	004.692
Low Viscosity	1	1	00:02:440	03.2270	-03.2170	66.0000	-044.911	004.557
Low Viscosity	1	1	00:02:450	03.2270	-03.2170	66.0000	-044.911	004.557
Low Viscosity	1	1	00:02:459	03.2254	-02.9345	66.0000	-042.296	004.361
Low Viscosity	1	1	00:02:467	03.2254	-02.9345	66.0000	-042.296	004.361
Low Viscosity	1	1	00:02:474	03.2254	-02.9345	66.0000	-042.296	004.361
Low Viscosity	1	1	00:02:483	03.2234	-02.4409	66.0000	-037.135	004.043
Low Viscosity	1	1	00:02:490	03.2234	-02.4409	66.0000	-037.135	004.043
