1st_RawFile Upd_2024-12-02_raw
 
ForceDisplay	Rep	Set	timer	X	Y	Z	A	M
Low Viscosity	0	1	00:00:003	00.0604	03.2082	66.0000	088.922	003.209
Low Viscosity	0	1	00:00:010	00.0604	03.2082	66.0000	088.922	003.209
Low Viscosity	0	1	00:00:014	00.0604	03.2082	66.0000	088.922	003.209
Low Viscosity	0	1	00:00:020	00.0604	03.2082	66.0000	088.922	003.209
Low Viscosity	0	1	00:00:025	00.0604	03.2082	66.0000	088.922	003.209
Low Viscosity	0	1	00:00:029	00.0604	03.2082	66.0000	088.922	003.209
Low Viscosity	0	1	00:00:032	00.0604	03.2082	66.0000	088.922	003.209
Low Viscosity	0	1	00:00:036	00.0604	03.2082	66.0000	088.922	003.209
Low Viscosity	0	1	00:00:043	00.0613	03.2119	66.0000	088.906	003.213
Low Viscosity	0	1	00:00:062	00.0613	03.2119	66.0000	088.906	003.213
Low Viscosity	0	1	00:00:069	00.0420	03.2119	66.0000	089.252	003.212
Low Viscosity	0	1	00:00:072	00.0420	03.2119	66.0000	089.252	003.212
Low Viscosity	0	1	00:00:075	00.0420	03.2119	66.0000	089.252	003.212
Low Viscosity	0	1	00:00:080	00.0420	03.2119	66.0000	089.251	003.212
Low Viscosity	0	1	00:00:083	00.0420	03.2119	66.0000	089.251	003.212
Low Viscosity	0	1	00:00:087	00.0420	03.2119	66.0000	089.251	003.212
Low Viscosity	0	1	00:00:090	00.0420	03.2119	66.0000	089.251	003.212
Low Viscosity	0	1	00:00:092	00.0420	03.2119	66.0000	089.251	003.212
Low Viscosity	0	1	00:00:095	00.0420	03.2119	66.0000	089.251	003.212
Low Viscosity	0	1	00:00:100	00.0420	03.2119	66.0000	089.251	003.212
Low Viscosity	0	1	00:00:103	00.0420	03.2119	66.0000	089.251	003.212
Low Viscosity	0	1	00:00:115	00.0420	03.2119	66.0000	089.251	003.212
Low Viscosity	0	1	00:00:122	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:127	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:131	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:137	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:143	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:149	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:154	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:159	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:163	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:167	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:170	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:174	00.0226	03.2119	66.0000	089.597	003.212
Low Viscosity	0	1	00:00:178	00.0032	03.2119	66.0000	089.943	003.212
Low Viscosity	0	1	00:00:181	00.0032	03.2119	66.0000	089.943	003.212
Low Viscosity	0	1	00:00:186	00.0032	03.2119	66.0000	089.943	003.212
Low Viscosity	0	1	00:00:189	00.0032	03.2119	66.0000	089.943	003.212
Low Viscosity	0	1	00:00:193	00.0032	03.2119	66.0000	089.943	003.212
Low Viscosity	0	1	00:00:196	00.0032	03.2119	66.0000	089.943	003.212
Low Viscosity	0	1	00:00:206	00.0032	03.2119	66.0000	089.943	003.212
Low Viscosity	0	1	00:00:216	00.0032	03.2119	66.0000	089.943	003.212
Low Viscosity	0	1	00:00:227	-00.0152	03.2157	66.0000	090.270	003.216
Low Viscosity	0	1	00:00:241	-00.0152	03.2157	66.0000	090.270	003.216
Low Viscosity	0	1	00:00:248	-00.0345	03.2157	66.0000	090.615	003.216
Low Viscosity	0	1	00:00:254	-00.0345	03.2157	66.0000	090.615	003.216
Low Viscosity	0	1	00:00:261	-00.0539	03.2157	66.0000	090.960	003.216
Low Viscosity	0	1	00:00:267	-00.0539	03.2157	66.0000	090.960	003.216
Low Viscosity	0	1	00:00:273	-00.0539	03.2157	66.0000	090.960	003.216
Low Viscosity	0	1	00:00:279	-00.0539	03.2157	66.0000	090.960	003.216
Low Viscosity	0	1	00:00:285	-00.0926	03.2157	66.0000	091.649	003.217
Low Viscosity	0	1	00:00:290	-00.0926	03.2157	66.0000	091.649	003.217
Low Viscosity	0	1	00:00:295	-00.0926	03.2157	66.0000	091.649	003.217
Low Viscosity	0	1	00:00:301	-00.1120	03.2157	66.0000	091.994	003.218
Low Viscosity	0	1	00:00:306	-00.1120	03.2157	66.0000	091.994	003.218
Low Viscosity	0	1	00:00:311	-00.1120	03.2157	66.0000	091.994	003.218
Low Viscosity	0	1	00:00:316	-00.1120	03.2157	66.0000	091.994	003.218
Low Viscosity	0	1	00:00:322	-00.1507	03.2157	66.0000	092.683	003.219
Low Viscosity	0	1	00:00:327	-00.1507	03.2157	66.0000	092.683	003.219
Low Viscosity	0	1	00:00:332	-00.1507	03.2157	66.0000	092.683	003.219
Low Viscosity	0	1	00:00:337	-00.1507	03.2157	66.0000	092.683	003.219
Low Viscosity	0	1	00:00:343	-00.1701	03.2157	66.0000	093.027	003.220
Low Viscosity	0	1	00:00:348	-00.1701	03.2157	66.0000	093.027	003.220
Low Viscosity	0	1	00:00:355	-00.1701	03.2157	66.0000	093.027	003.220
Low Viscosity	0	1	00:00:365	-00.1894	03.2157	66.0000	093.371	003.221
Low Viscosity	0	1	00:00:370	-00.1894	03.2157	66.0000	093.371	003.221
Low Viscosity	0	1	00:00:374	-00.1894	03.2157	66.0000	093.371	003.221
Low Viscosity	0	1	00:00:380	-00.2281	03.2157	66.0000	094.058	003.224
Low Viscosity	0	1	00:00:384	-00.2281	03.2157	66.0000	094.058	003.224
Low Viscosity	0	1	00:00:389	-00.2281	03.2157	66.0000	094.058	003.224
Low Viscosity	0	1	00:00:394	-00.2281	03.2157	66.0000	094.058	003.224
Low Viscosity	0	1	00:00:402	-00.2669	03.2157	66.0000	094.744	003.227
Low Viscosity	0	1	00:00:408	-00.2669	03.2157	66.0000	094.744	003.227
Low Viscosity	0	1	00:00:414	-00.2669	03.2157	66.0000	094.744	003.227
Low Viscosity	0	1	00:00:421	-00.3249	03.2157	66.0000	095.770	003.232
Low Viscosity	0	1	00:00:427	-00.3249	03.2157	66.0000	095.770	003.232
Low Viscosity	0	1	00:00:433	-00.3249	03.2157	66.0000	095.770	003.232
Low Viscosity	0	1	00:00:441	-00.3830	03.2157	66.0000	096.792	003.238
Low Viscosity	0	1	00:00:447	-00.3830	03.2157	66.0000	096.792	003.238
Low Viscosity	0	1	00:00:453	-00.3830	03.2157	66.0000	096.792	003.238
Low Viscosity	0	1	00:00:460	-00.4024	03.2157	66.0000	097.132	003.241
Low Viscosity	0	1	00:00:466	-00.4024	03.2157	66.0000	097.132	003.241
Low Viscosity	0	1	00:00:472	-00.4024	03.2157	66.0000	097.132	003.241
Low Viscosity	0	1	00:00:477	-00.4024	03.2157	66.0000	097.132	003.241
Low Viscosity	0	1	00:00:482	-00.4411	03.2157	66.0000	097.810	003.246
Low Viscosity	0	1	00:00:487	-00.4411	03.2157	66.0000	097.810	003.246
Low Viscosity	0	1	00:00:492	-00.4411	03.2157	66.0000	097.810	003.246
Low Viscosity	0	1	00:00:496	-00.4411	03.2157	66.0000	097.810	003.246
Low Viscosity	0	1	00:00:501	-00.4604	03.2157	66.0000	098.149	003.248
Low Viscosity	0	1	00:00:509	-00.4604	03.2157	66.0000	098.149	003.248
Low Viscosity	0	1	00:00:515	-00.4604	03.2157	66.0000	098.149	003.248
Low Viscosity	0	1	00:00:522	-00.4798	03.2157	66.0000	098.486	003.251
Low Viscosity	0	1	00:00:527	-00.4798	03.2157	66.0000	098.486	003.251
Low Viscosity	0	1	00:00:531	-00.4798	03.2157	66.0000	098.486	003.251
Low Viscosity	0	1	00:00:536	-00.4798	03.2157	66.0000	098.486	003.251
Low Viscosity	0	1	00:00:541	-00.5185	03.2157	66.0000	099.160	003.257
Low Viscosity	0	1	00:00:546	-00.5185	03.2157	66.0000	099.160	003.257
Low Viscosity	0	1	00:00:550	-00.5185	03.2157	66.0000	099.160	003.257
Low Viscosity	0	1	00:00:554	-00.5185	03.2157	66.0000	099.160	003.257
Low Viscosity	0	1	00:00:560	-00.5576	03.1927	66.0000	099.906	003.241
Low Viscosity	0	1	00:00:565	-00.5576	03.1927	66.0000	099.906	003.241
Low Viscosity	0	1	00:00:569	-00.5576	03.1927	66.0000	099.906	003.241
Low Viscosity	0	1	00:00:574	-00.5576	03.1927	66.0000	099.906	003.241
Low Viscosity	0	1	00:00:579	-00.5769	03.1927	66.0000	100.243	003.244
Low Viscosity	0	1	00:00:583	-00.5769	03.1927	66.0000	100.243	003.244
Low Viscosity	0	1	00:00:588	-00.5769	03.1927	66.0000	100.243	003.244
Low Viscosity	0	1	00:00:593	-00.5769	03.1927	66.0000	100.243	003.244
Low Viscosity	0	1	00:00:597	-00.5769	03.1927	66.0000	100.243	003.244
Low Viscosity	0	1	00:00:602	-00.5967	03.1697	66.0000	100.661	003.225
Low Viscosity	0	1	00:00:607	-00.5967	03.1697	66.0000	100.661	003.225
Low Viscosity	0	1	00:00:612	-00.5967	03.1697	66.0000	100.661	003.225
Low Viscosity	0	1	00:00:616	-00.5967	03.1697	66.0000	100.661	003.225
Low Viscosity	0	1	00:00:623	-00.6354	03.1697	66.0000	101.335	003.233
Low Viscosity	0	1	00:00:629	-00.6354	03.1697	66.0000	101.335	003.233
Low Viscosity	0	1	00:00:635	-00.6354	03.1697	66.0000	101.335	003.233
Low Viscosity	0	1	00:00:641	-00.6551	03.1467	66.0000	101.760	003.214
Low Viscosity	0	1	00:00:647	-00.6551	03.1467	66.0000	101.760	003.214
Low Viscosity	0	1	00:00:653	-00.6551	03.1467	66.0000	101.760	003.214
Low Viscosity	0	1	00:00:662	-00.6551	03.1467	66.0000	101.760	003.214
Low Viscosity	0	1	00:00:670	-00.7132	03.1467	66.0000	102.770	003.226
Low Viscosity	0	1	00:00:675	-00.7132	03.1467	66.0000	102.770	003.226
Low Viscosity	0	1	00:00:681	-00.7329	03.1237	66.0000	103.205	003.209
Low Viscosity	0	1	00:00:685	-00.7329	03.1237	66.0000	103.205	003.209
Low Viscosity	0	1	00:00:690	-00.7329	03.1237	66.0000	103.205	003.209
Low Viscosity	0	1	00:00:694	-00.7329	03.1237	66.0000	103.205	003.209
Low Viscosity	0	1	00:00:699	-00.7910	03.1237	66.0000	104.210	003.222
Low Viscosity	0	1	00:00:703	-00.7910	03.1237	66.0000	104.210	003.222
Low Viscosity	0	1	00:00:707	-00.7910	03.1237	66.0000	104.210	003.222
Low Viscosity	0	1	00:00:712	-00.7910	03.1237	66.0000	104.210	003.222
Low Viscosity	0	1	00:00:716	-00.7910	03.1237	66.0000	104.210	003.222
Low Viscosity	0	1	00:00:721	-00.8688	03.1007	66.0000	105.654	003.220
Low Viscosity	0	1	00:00:725	-00.8688	03.1007	66.0000	105.654	003.220
Low Viscosity	0	1	00:00:730	-00.8688	03.1007	66.0000	105.654	003.220
Low Viscosity	0	1	00:00:734	-00.8688	03.1007	66.0000	105.654	003.220
Low Viscosity	0	1	00:00:740	-00.9080	03.0777	66.0000	106.437	003.209
Low Viscosity	0	1	00:00:744	-00.9080	03.0777	66.0000	106.437	003.209
Low Viscosity	0	1	00:00:749	-00.9080	03.0777	66.0000	106.437	003.209
Low Viscosity	0	1	00:00:753	-00.9080	03.0777	66.0000	106.437	003.209
Low Viscosity	0	1	00:00:759	-00.9665	03.0547	66.0000	107.557	003.204
Low Viscosity	0	1	00:00:763	-00.9665	03.0547	66.0000	107.557	003.204
Low Viscosity	0	1	00:00:768	-00.9665	03.0547	66.0000	107.557	003.204
Low Viscosity	0	1	00:00:772	-00.9665	03.0547	66.0000	107.557	003.204
Low Viscosity	0	1	00:00:777	-00.9665	03.0547	66.0000	107.557	003.204
Low Viscosity	0	1	00:00:782	-01.0269	03.0049	66.0000	108.868	003.176
Low Viscosity	0	1	00:00:787	-01.0269	03.0049	66.0000	108.868	003.176
Low Viscosity	0	1	00:00:796	-01.0269	03.0049	66.0000	108.868	003.176
Low Viscosity	0	1	00:00:801	-01.0855	02.9819	66.0000	110.003	003.173
Low Viscosity	0	1	00:00:807	-01.0855	02.9819	66.0000	110.003	003.173
Low Viscosity	0	1	00:00:816	-01.0855	02.9819	66.0000	110.003	003.173
Low Viscosity	0	1	00:00:825	-01.1630	02.9819	66.0000	111.307	003.201
Low Viscosity	0	1	00:00:831	-01.1630	02.9819	66.0000	111.307	003.201
Low Viscosity	0	1	00:00:837	-01.1630	02.9819	66.0000	111.307	003.201
Low Viscosity	0	1	00:00:842	-01.2022	02.9588	66.0000	112.112	003.194
Low Viscosity	0	1	00:00:847	-01.2022	02.9588	66.0000	112.112	003.194
Low Viscosity	0	1	00:00:852	-01.2022	02.9588	66.0000	112.112	003.194
Low Viscosity	0	1	00:00:858	-01.2022	02.9588	66.0000	112.112	003.194
Low Viscosity	0	1	00:00:864	-01.2603	02.9588	66.0000	113.071	003.216
Low Viscosity	0	1	00:00:869	-01.2603	02.9588	66.0000	113.071	003.216
Low Viscosity	0	1	00:00:874	-01.2603	02.9588	66.0000	113.071	003.216
Low Viscosity	0	1	00:00:880	-01.2797	02.9588	66.0000	113.388	003.224
Low Viscosity	0	1	00:00:884	-01.2797	02.9588	66.0000	113.388	003.224
Low Viscosity	0	1	00:00:889	-01.2797	02.9588	66.0000	113.388	003.224
Low Viscosity	0	1	00:00:893	-01.2797	02.9588	66.0000	113.388	003.224
Low Viscosity	0	1	00:00:899	-01.2991	02.9588	66.0000	113.704	003.231
Low Viscosity	0	1	00:00:904	-01.2991	02.9588	66.0000	113.704	003.231
Low Viscosity	0	1	00:00:909	-01.2991	02.9588	66.0000	113.704	003.231
Low Viscosity	0	1	00:00:913	-01.2991	02.9588	66.0000	113.704	003.231
Low Viscosity	0	1	00:00:918	-01.3184	02.9588	66.0000	114.017	003.239
Low Viscosity	0	1	00:00:923	-01.3184	02.9588	66.0000	114.017	003.239
Low Viscosity	0	1	00:00:928	-01.3184	02.9588	66.0000	114.017	003.239
Low Viscosity	0	1	00:00:932	-01.3184	02.9588	66.0000	114.017	003.239
Low Viscosity	0	1	00:00:937	-01.3184	02.9588	66.0000	114.017	003.239
Low Viscosity	0	1	00:00:942	-01.3378	02.9588	66.0000	114.330	003.247
Low Viscosity	0	1	00:00:947	-01.3378	02.9588	66.0000	114.330	003.247
Low Viscosity	0	1	00:00:951	-01.3378	02.9588	66.0000	114.330	003.247
Low Viscosity	0	1	00:00:956	-01.3378	02.9588	66.0000	114.330	003.247
Low Viscosity	0	1	00:00:962	-01.3572	02.9588	66.0000	114.640	003.255
Low Viscosity	0	1	00:00:969	-01.3572	02.9588	66.0000	114.640	003.255
Low Viscosity	0	1	00:00:977	-01.3572	02.9588	66.0000	114.640	003.255
Low Viscosity	0	1	00:00:982	-01.3770	02.9358	66.0000	115.129	003.243
Low Viscosity	0	1	00:00:986	-01.3770	02.9358	66.0000	115.129	003.243
Low Viscosity	0	1	00:00:990	-01.3770	02.9358	66.0000	115.129	003.243
Low Viscosity	0	1	00:00:994	-01.3770	02.9358	66.0000	115.129	003.243
Low Viscosity	0	1	00:00:999	-01.3969	02.9128	66.0000	115.621	003.230
Low Viscosity	0	1	00:01:003	-01.3969	02.9128	66.0000	115.621	003.230
Low Viscosity	0	1	00:01:007	-01.3969	02.9128	66.0000	115.621	003.230
Low Viscosity	0	1	00:01:012	-01.3969	02.9128	66.0000	115.621	003.230
Low Viscosity	0	1	00:01:017	-01.3969	02.9128	66.0000	115.621	003.230
Low Viscosity	0	1	00:01:023	-01.3969	02.9128	66.0000	115.621	003.230
Low Viscosity	0	1	00:01:029	-01.3969	02.9128	66.0000	115.621	003.230
Low Viscosity	0	1	00:01:036	-01.3969	02.9128	66.0000	115.621	003.230
Low Viscosity	0	1	00:01:043	-01.4167	02.8898	66.0000	116.117	003.218
Low Viscosity	0	1	00:01:048	-01.4167	02.8898	66.0000	116.117	003.218
Low Viscosity	0	1	00:01:054	-01.4167	02.8898	66.0000	116.117	003.218
Low Viscosity	0	1	00:01:060	-01.4361	02.8898	66.0000	116.426	003.227
Low Viscosity	0	1	00:01:066	-01.4361	02.8898	66.0000	116.426	003.227
Low Viscosity	0	1	00:01:072	-01.4361	02.8898	66.0000	116.426	003.227
Low Viscosity	0	1	00:01:079	-01.4361	02.8898	66.0000	116.426	003.227
Low Viscosity	0	1	00:01:086	-01.4753	02.8667	66.0000	117.232	003.224
Low Viscosity	0	1	00:01:091	-01.4753	02.8667	66.0000	117.232	003.224
Low Viscosity	0	1	00:01:095	-01.4753	02.8667	66.0000	117.232	003.224
Low Viscosity	0	1	00:01:100	-01.4947	02.8667	66.0000	117.538	003.233
Low Viscosity	0	1	00:01:105	-01.4947	02.8667	66.0000	117.538	003.233
Low Viscosity	0	1	00:01:109	-01.4947	02.8667	66.0000	117.538	003.233
Low Viscosity	0	1	00:01:114	-01.4947	02.8667	66.0000	117.538	003.233
Low Viscosity	0	1	00:01:121	-01.5146	02.8437	66.0000	118.040	003.222
Low Viscosity	0	1	00:01:128	-01.5146	02.8437	66.0000	118.040	003.222
Low Viscosity	0	1	00:01:132	-01.5146	02.8437	66.0000	118.040	003.222
Low Viscosity	0	1	00:01:137	-01.5146	02.8437	66.0000	118.040	003.222
Low Viscosity	0	1	00:01:142	-01.5344	02.8207	66.0000	118.546	003.211
Low Viscosity	0	1	00:01:147	-01.5344	02.8207	66.0000	118.546	003.211
Low Viscosity	0	1	00:01:151	-01.5344	02.8207	66.0000	118.546	003.211
Low Viscosity	0	1	00:01:156	-01.5344	02.8207	66.0000	118.546	003.211
Low Viscosity	0	1	00:01:162	-01.5543	02.7976	66.0000	119.056	003.200
Low Viscosity	0	1	00:01:166	-01.5543	02.7976	66.0000	119.056	003.200
Low Viscosity	0	1	00:01:171	-01.5543	02.7976	66.0000	119.056	003.200
Low Viscosity	0	1	00:01:176	-01.5543	02.7976	66.0000	119.056	003.200
Low Viscosity	0	1	00:01:182	-01.5755	02.7939	66.0000	119.419	003.207
Low Viscosity	0	1	00:01:188	-01.5755	02.7939	66.0000	119.419	003.207
Low Viscosity	0	1	00:01:193	-01.5755	02.7939	66.0000	119.419	003.207
Low Viscosity	0	1	00:01:200	-01.6148	02.7708	66.0000	120.233	003.207
Low Viscosity	0	1	00:01:206	-01.6148	02.7708	66.0000	120.233	003.207
Low Viscosity	0	1	00:01:212	-01.6148	02.7708	66.0000	120.233	003.207
Low Viscosity	0	1	00:01:216	-01.6148	02.7708	66.0000	120.233	003.207
Low Viscosity	0	1	00:01:222	-01.6541	02.7478	66.0000	121.046	003.207
Low Viscosity	0	1	00:01:226	-01.6541	02.7478	66.0000	121.046	003.207
Low Viscosity	0	1	00:01:231	-01.6541	02.7478	66.0000	121.046	003.207
Low Viscosity	0	1	00:01:235	-01.6541	02.7478	66.0000	121.046	003.207
Low Viscosity	0	1	00:01:241	-01.6934	02.7247	66.0000	121.860	003.208
Low Viscosity	0	1	00:01:245	-01.6934	02.7247	66.0000	121.860	003.208
Low Viscosity	0	1	00:01:250	-01.6934	02.7247	66.0000	121.860	003.208
Low Viscosity	0	1	00:01:254	-01.6934	02.7247	66.0000	121.860	003.208
Low Viscosity	0	1	00:01:260	-01.7133	02.7017	66.0000	122.381	003.199
Low Viscosity	0	1	00:01:265	-01.7133	02.7017	66.0000	122.381	003.199
Low Viscosity	0	1	00:01:275	-01.7133	02.7017	66.0000	122.381	003.199
Low Viscosity	0	1	00:01:285	-01.7526	02.6786	66.0000	123.196	003.201
Low Viscosity	0	1	00:01:290	-01.7526	02.6786	66.0000	123.196	003.201
Low Viscosity	0	1	00:01:294	-01.7526	02.6786	66.0000	123.196	003.201
Low Viscosity	0	1	00:01:300	-01.7919	02.6556	66.0000	124.010	003.204
Low Viscosity	0	1	00:01:304	-01.7919	02.6556	66.0000	124.010	003.204
Low Viscosity	0	1	00:01:308	-01.7919	02.6556	66.0000	124.010	003.204
Low Viscosity	0	1	00:01:312	-01.7919	02.6556	66.0000	124.010	003.204
Low Viscosity	0	1	00:01:316	-01.7919	02.6556	66.0000	124.010	003.204
Low Viscosity	0	1	00:01:322	-01.8118	02.6325	66.0000	124.538	003.196
Low Viscosity	0	1	00:01:326	-01.8118	02.6325	66.0000	124.538	003.196
Low Viscosity	0	1	00:01:330	-01.8118	02.6325	66.0000	124.538	003.196
Low Viscosity	0	1	00:01:334	-01.8118	02.6325	66.0000	124.538	003.196
Low Viscosity	0	1	00:01:339	-01.8317	02.6095	66.0000	125.068	003.188
Low Viscosity	0	1	00:01:344	-01.8317	02.6095	66.0000	125.068	003.188
Low Viscosity	0	1	00:01:353	-01.8317	02.6095	66.0000	125.068	003.188
Low Viscosity	0	1	00:01:357	-01.8317	02.6095	66.0000	125.068	003.188
Low Viscosity	0	1	00:01:363	-01.8512	02.6095	66.0000	125.352	003.199
Low Viscosity	0	1	00:01:367	-01.8512	02.6095	66.0000	125.352	003.199
Low Viscosity	0	1	00:01:372	-01.8512	02.6095	66.0000	125.352	003.199
Low Viscosity	0	1	00:01:377	-01.8512	02.6095	66.0000	125.352	003.199
Low Viscosity	0	1	00:01:382	-01.8730	02.5827	66.0000	125.951	003.190
Low Viscosity	0	1	00:01:387	-01.8730	02.5827	66.0000	125.951	003.190
Low Viscosity	0	1	00:01:392	-01.8730	02.5827	66.0000	125.951	003.190
Low Viscosity	0	1	00:01:398	-01.8730	02.5827	66.0000	125.951	003.190
Low Viscosity	0	1	00:01:405	-01.8924	02.5827	66.0000	126.232	003.202
Low Viscosity	0	1	00:01:411	-01.8924	02.5827	66.0000	126.232	003.202
Low Viscosity	0	1	00:01:417	-01.8924	02.5827	66.0000	126.232	003.202
Low Viscosity	0	1	00:01:425	-01.9124	02.5596	66.0000	126.765	003.195
Low Viscosity	0	1	00:01:431	-01.9124	02.5596	66.0000	126.765	003.195
Low Viscosity	0	1	00:01:436	-01.9124	02.5596	66.0000	126.765	003.195
Low Viscosity	0	1	00:01:441	-01.9129	02.5365	66.0000	127.022	003.177
Low Viscosity	0	1	00:01:445	-01.9129	02.5365	66.0000	127.022	003.177
Low Viscosity	0	1	00:01:450	-01.9129	02.5365	66.0000	127.022	003.177
Low Viscosity	0	1	00:01:455	-01.9129	02.5365	66.0000	127.022	003.177
Low Viscosity	0	1	00:01:461	-01.9343	02.5328	66.0000	127.369	003.187
Low Viscosity	0	1	00:01:465	-01.9343	02.5328	66.0000	127.369	003.187
Low Viscosity	0	1	00:01:471	-01.9343	02.5328	66.0000	127.369	003.187
Low Viscosity	0	1	00:01:478	-01.9343	02.5328	66.0000	127.369	003.187
Low Viscosity	0	1	00:01:484	-01.9543	02.5097	66.0000	127.907	003.181
Low Viscosity	0	1	00:01:489	-01.9543	02.5097	66.0000	127.907	003.181
Low Viscosity	0	1	00:01:495	-01.9543	02.5097	66.0000	127.907	003.181
Low Viscosity	0	1	00:01:500	-01.9742	02.4867	66.0000	128.447	003.175
Low Viscosity	0	1	00:01:505	-01.9742	02.4867	66.0000	128.447	003.175
Low Viscosity	0	1	00:01:510	-01.9742	02.4867	66.0000	128.447	003.175
Low Viscosity	0	1	00:01:514	-01.9742	02.4867	66.0000	128.447	003.175
Low Viscosity	0	1	00:01:520	-01.9762	02.4830	66.0000	128.517	003.173
Low Viscosity	0	1	00:01:526	-01.9762	02.4830	66.0000	128.517	003.173
Low Viscosity	0	1	00:01:530	-01.9762	02.4830	66.0000	128.517	003.173
Low Viscosity	0	1	00:01:535	-01.9762	02.4830	66.0000	128.517	003.173
Low Viscosity	0	1	00:01:540	-02.0162	02.4368	66.0000	129.604	003.163
Low Viscosity	0	1	00:01:545	-02.0162	02.4368	66.0000	129.604	003.163
Low Viscosity	0	1	00:01:549	-02.0162	02.4368	66.0000	129.604	003.163
Low Viscosity	0	1	00:01:553	-02.0162	02.4368	66.0000	129.604	003.163
Low Viscosity	0	1	00:01:559	-02.0556	02.4137	66.0000	130.419	003.170
Low Viscosity	0	1	00:01:564	-02.0556	02.4137	66.0000	130.419	003.170
Low Viscosity	0	1	00:01:569	-02.0556	02.4137	66.0000	130.419	003.170
Low Viscosity	0	1	00:01:575	-02.0556	02.4137	66.0000	130.419	003.170
Low Viscosity	0	1	00:01:582	-02.0971	02.3869	66.0000	131.302	003.177
Low Viscosity	0	1	00:01:587	-02.0971	02.3869	66.0000	131.302	003.177
Low Viscosity	0	1	00:01:591	-02.0971	02.3869	66.0000	131.302	003.177
Low Viscosity	0	1	00:01:595	-02.0971	02.3869	66.0000	131.302	003.177
Low Viscosity	0	1	00:01:601	-02.1371	02.3408	66.0000	132.396	003.170
Low Viscosity	0	1	00:01:607	-02.1371	02.3408	66.0000	132.396	003.170
Low Viscosity	0	1	00:01:613	-02.1371	02.3408	66.0000	132.396	003.170
Low Viscosity	0	1	00:01:619	-02.1371	02.3408	66.0000	132.396	003.170
Low Viscosity	0	1	00:01:626	-02.1571	02.3177	66.0000	132.946	003.166
Low Viscosity	0	1	00:01:632	-02.1571	02.3177	66.0000	132.946	003.166
Low Viscosity	0	1	00:01:637	-02.1571	02.3177	66.0000	132.946	003.166
Low Viscosity	0	1	00:01:643	-02.1966	02.2946	66.0000	133.751	003.177
Low Viscosity	0	1	00:01:648	-02.1966	02.2946	66.0000	133.751	003.177
Low Viscosity	0	1	00:01:653	-02.1966	02.2946	66.0000	133.751	003.177
Low Viscosity	0	1	00:01:659	-02.1966	02.2946	66.0000	133.751	003.177
Low Viscosity	0	1	00:01:664	-02.1966	02.2946	66.0000	133.751	003.177
Low Viscosity	0	1	00:01:670	-02.1966	02.2946	66.0000	133.751	003.177
Low Viscosity	0	1	00:01:677	-02.1966	02.2946	66.0000	133.751	003.177
Low Viscosity	0	1	00:01:685	-02.2193	02.2447	66.0000	134.674	003.157
Low Viscosity	0	1	00:01:691	-02.2193	02.2447	66.0000	134.674	003.157
Low Viscosity	0	1	00:01:697	-02.2193	02.2447	66.0000	134.674	003.157
Low Viscosity	0	1	00:01:703	-02.2388	02.2447	66.0000	134.925	003.170
Low Viscosity	0	1	00:01:709	-02.2388	02.2447	66.0000	134.925	003.170
Low Viscosity	0	1	00:01:714	-02.2388	02.2447	66.0000	134.925	003.170
Low Viscosity	0	1	00:01:720	-02.2588	02.2216	66.0000	135.477	003.168
Low Viscosity	0	1	00:01:729	-02.2588	02.2216	66.0000	135.477	003.168
Low Viscosity	0	1	00:01:737	-02.2588	02.2216	66.0000	135.477	003.168
Low Viscosity	0	1	00:01:743	-02.2615	02.1948	66.0000	135.858	003.151
Low Viscosity	0	1	00:01:748	-02.2615	02.1948	66.0000	135.858	003.151
Low Viscosity	0	1	00:01:752	-02.2615	02.1948	66.0000	135.858	003.151
Low Viscosity	0	1	00:01:757	-02.2615	02.1948	66.0000	135.858	003.151
Low Viscosity	0	1	00:01:763	-02.2810	02.1948	66.0000	136.104	003.165
Low Viscosity	0	1	00:01:768	-02.2810	02.1948	66.0000	136.104	003.165
Low Viscosity	0	1	00:01:773	-02.2810	02.1948	66.0000	136.104	003.165
Low Viscosity	0	1	00:01:779	-02.2816	02.1717	66.0000	136.414	003.150
Low Viscosity	0	1	00:01:784	-02.2816	02.1717	66.0000	136.414	003.150
Low Viscosity	0	1	00:01:789	-02.2816	02.1717	66.0000	136.414	003.150
Low Viscosity	0	1	00:01:795	-02.2816	02.1717	66.0000	136.414	003.150
Low Viscosity	0	1	00:01:801	-02.3016	02.1486	66.0000	136.970	003.149
Low Viscosity	0	1	00:01:805	-02.3016	02.1486	66.0000	136.970	003.149
Low Viscosity	0	1	00:01:812	-02.3016	02.1486	66.0000	136.970	003.149
