1st_ff f_2024-12-02_raw
 
ForceDisplay	Rep	Set	timer	X	Y	Z	A	M
Low Viscosity	1	1	00:08:463	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:475	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:483	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:491	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:499	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:507	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:515	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:524	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:532	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:539	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:548	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:555	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:564	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:573	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:580	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:589	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:597	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:608	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:632	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:644	02.0000	06.1153	66.0000	071.890	006.434
Low Viscosity	1	1	00:08:658	02.0000	06.3153	66.0000	072.427	006.624
Low Viscosity	1	1	00:08:670	02.0000	06.5153	66.0000	072.935	006.815
Low Viscosity	1	1	00:08:680	02.0000	06.5153	66.0000	072.935	006.815
Low Viscosity	1	1	00:08:693	02.0000	06.7153	66.0000	073.415	007.007
Low Viscosity	1	1	00:08:705	02.0000	06.7153	66.0000	073.415	007.007
Low Viscosity	1	1	00:08:721	02.0000	06.9153	66.0000	073.869	007.199
Low Viscosity	1	1	00:08:737	02.0000	07.1153	66.0000	074.300	007.391
Low Viscosity	1	1	00:08:750	02.0000	07.3153	66.0000	074.709	007.584
Low Viscosity	1	1	00:08:760	02.0000	07.3153	66.0000	074.709	007.584
Low Viscosity	1	1	00:08:771	02.0000	07.5153	66.0000	075.098	007.777
Low Viscosity	1	1	00:08:782	02.0000	07.5153	66.0000	075.098	007.777
Low Viscosity	1	1	00:08:794	02.0000	07.7153	66.0000	075.467	007.970
Low Viscosity	1	1	00:08:805	02.0000	07.7153	66.0000	075.467	007.970
Low Viscosity	1	1	00:08:815	02.0000	07.9153	66.0000	075.820	008.164
Low Viscosity	1	1	00:08:823	02.0000	07.9153	66.0000	075.820	008.164
Low Viscosity	1	1	00:08:832	02.0000	08.1153	66.0000	076.155	008.358
Low Viscosity	1	1	00:08:840	02.0000	08.1153	66.0000	076.155	008.358
Low Viscosity	1	1	00:08:849	02.0000	08.3153	66.0000	076.476	008.552
Low Viscosity	1	1	00:08:858	02.0000	08.3153	66.0000	076.476	008.552
Low Viscosity	1	1	00:08:867	02.0000	08.5153	66.0000	076.782	008.747
Low Viscosity	1	1	00:08:875	02.0000	08.5153	66.0000	076.782	008.747
Low Viscosity	1	1	00:08:882	02.0000	08.5153	66.0000	076.782	008.747
Low Viscosity	1	1	00:08:892	02.0000	08.7153	66.0000	077.075	008.942
Low Viscosity	1	1	00:08:900	02.0000	08.7153	66.0000	077.075	008.942
Low Viscosity	1	1	00:08:909	02.0000	08.9153	66.0000	077.356	009.137
Low Viscosity	1	1	00:08:924	02.0000	08.9153	66.0000	077.356	009.137
Low Viscosity	1	1	00:08:933	02.0000	09.1153	66.0000	077.625	009.332
Low Viscosity	1	1	00:08:941	02.0000	09.1153	66.0000	077.625	009.332
Low Viscosity	1	1	00:08:949	02.0000	09.3153	66.0000	077.882	009.528
Low Viscosity	1	1	00:08:956	02.0000	09.3153	66.0000	077.882	009.528
Low Viscosity	1	1	00:08:965	02.0000	09.3153	66.0000	077.882	009.528
Low Viscosity	1	1	00:08:974	02.0000	09.5153	66.0000	078.130	009.723
Low Viscosity	1	1	00:08:985	02.0000	09.5153	66.0000	078.130	009.723
Low Viscosity	1	1	00:08:995	02.0000	09.7153	66.0000	078.367	009.919
Low Viscosity	1	1	00:09:002	02.0000	09.7153	66.0000	078.367	009.919
Low Viscosity	1	1	00:09:011	02.0000	09.9153	66.0000	078.596	010.115
Low Viscosity	1	1	00:09:021	02.0000	09.9153	66.0000	078.596	010.115
Low Viscosity	1	1	00:09:031	02.0000	10.1153	66.0000	078.816	010.311
Low Viscosity	1	1	00:09:040	02.0000	10.1153	66.0000	078.816	010.311
Low Viscosity	1	1	00:09:051	02.0000	10.3153	66.0000	079.027	010.507
Low Viscosity	1	1	00:09:062	02.0000	10.3153	66.0000	079.027	010.507
Low Viscosity	1	1	00:09:073	02.0000	10.5153	66.0000	079.231	010.704
Low Viscosity	1	1	00:09:083	02.0000	10.5153	66.0000	079.231	010.704
Low Viscosity	1	1	00:09:094	02.0000	10.7153	66.0000	079.427	010.900
Low Viscosity	1	1	00:09:101	02.0000	10.7153	66.0000	079.427	010.900
Low Viscosity	1	1	00:09:112	02.0000	10.9153	66.0000	079.617	011.097
Low Viscosity	1	1	00:09:120	02.0000	10.9153	66.0000	079.617	011.097
Low Viscosity	1	1	00:09:130	02.0000	11.1152	66.0000	079.800	011.294
Low Viscosity	1	1	00:09:141	02.0000	11.1152	66.0000	079.800	011.294
Low Viscosity	1	1	00:09:152	02.0000	11.3152	66.0000	079.976	011.491
Low Viscosity	1	1	00:09:161	02.0000	11.3152	66.0000	079.976	011.491
Low Viscosity	1	1	00:09:171	02.0000	11.5152	66.0000	080.147	011.688
Low Viscosity	1	1	00:09:180	02.0000	11.5152	66.0000	080.147	011.688
Low Viscosity	1	1	00:09:190	02.0000	11.7152	66.0000	080.312	011.885
Low Viscosity	1	1	00:09:199	02.0000	11.7152	66.0000	080.312	011.885
Low Viscosity	1	1	00:09:209	02.0000	11.9152	66.0000	080.472	012.082
Low Viscosity	1	1	00:09:218	02.0000	11.9152	66.0000	080.472	012.082
Low Viscosity	1	1	00:09:233	02.0000	12.1152	66.0000	080.626	012.279
Low Viscosity	1	1	00:09:256	02.0000	12.1152	66.0000	080.626	012.279
Low Viscosity	1	1	00:09:269	02.0000	12.3152	66.0000	080.776	012.477
Low Viscosity	1	1	00:09:280	02.0000	12.5152	66.0000	080.921	012.674
Low Viscosity	1	1	00:09:291	02.0000	12.7152	66.0000	081.061	012.872
Low Viscosity	1	1	00:09:300	02.0000	12.7152	66.0000	081.061	012.872
Low Viscosity	1	1	00:09:309	02.0000	12.9152	66.0000	081.197	013.069
Low Viscosity	1	1	00:09:317	02.0000	12.9152	66.0000	081.197	013.069
Low Viscosity	1	1	00:09:325	02.0000	13.1152	66.0000	081.330	013.267
Low Viscosity	1	1	00:09:333	02.0000	13.1152	66.0000	081.330	013.267
Low Viscosity	1	1	00:09:341	02.0000	13.1152	66.0000	081.330	013.267
Low Viscosity	1	1	00:09:351	02.0000	13.3152	66.0000	081.458	013.465
Low Viscosity	1	1	00:09:359	02.0000	13.3152	66.0000	081.458	013.465
Low Viscosity	1	1	00:09:368	02.0000	13.5152	66.0000	081.582	013.662
Low Viscosity	1	1	00:09:376	02.0000	13.5152	66.0000	081.582	013.662
Low Viscosity	1	1	00:09:383	02.0000	13.5152	66.0000	081.582	013.662
Low Viscosity	1	1	00:09:393	02.0000	13.7152	66.0000	081.703	013.860
Low Viscosity	1	1	00:09:401	02.0000	13.7152	66.0000	081.703	013.860
Low Viscosity	1	1	00:09:410	02.0000	13.9152	66.0000	081.821	014.058
Low Viscosity	1	1	00:09:418	02.0000	13.9152	66.0000	081.821	014.058
Low Viscosity	1	1	00:09:430	02.0000	14.1152	66.0000	081.935	014.256
Low Viscosity	1	1	00:09:439	02.0000	14.1152	66.0000	081.935	014.256
Low Viscosity	1	1	00:09:449	02.0000	14.3152	66.0000	082.047	014.454
Low Viscosity	1	1	00:09:460	02.0000	14.3152	66.0000	082.047	014.454
Low Viscosity	1	1	00:09:472	02.0000	14.5152	66.0000	082.155	014.652
Low Viscosity	1	1	00:09:484	02.0000	14.5152	66.0000	082.155	014.652
Low Viscosity	1	1	00:09:497	02.0000	14.7152	66.0000	082.260	014.851
Low Viscosity	1	1	00:09:506	02.0000	14.9152	66.0000	082.363	015.049
Low Viscosity	1	1	00:09:514	02.0000	14.9152	66.0000	082.363	015.049
Low Viscosity	1	1	00:09:522	02.0000	14.9152	66.0000	082.363	015.049
Low Viscosity	1	1	00:09:531	02.0000	15.1152	66.0000	082.463	015.247
Low Viscosity	1	1	00:09:539	02.0000	15.1152	66.0000	082.463	015.247
Low Viscosity	1	1	00:09:549	02.0000	15.3152	66.0000	082.560	015.445
Low Viscosity	1	1	00:09:557	02.0000	15.3152	66.0000	082.560	015.445
Low Viscosity	1	1	00:09:568	02.0000	15.5152	66.0000	082.655	015.644
Low Viscosity	1	1	00:09:578	02.0000	15.5152	66.0000	082.655	015.644
Low Viscosity	1	1	00:09:589	02.0000	15.7152	66.0000	082.747	015.842
Low Viscosity	1	1	00:09:599	02.0000	15.7152	66.0000	082.747	015.842
Low Viscosity	1	1	00:09:609	02.0000	15.9152	66.0000	082.837	016.040
Low Viscosity	1	1	00:09:620	02.0000	15.9152	66.0000	082.837	016.040
Low Viscosity	1	1	00:09:631	02.0000	16.1152	66.0000	082.925	016.239
Low Viscosity	1	1	00:09:640	02.0000	16.1152	66.0000	082.925	016.239
Low Viscosity	1	1	00:09:654	02.0000	16.3152	66.0000	083.011	016.437
Low Viscosity	1	1	00:09:663	02.0000	16.3152	66.0000	083.011	016.437
Low Viscosity	1	1	00:09:673	02.0000	16.5152	66.0000	083.095	016.636
Low Viscosity	1	1	00:09:681	02.0000	16.5152	66.0000	083.095	016.636
Low Viscosity	1	1	00:09:691	02.0000	16.7152	66.0000	083.177	016.834
Low Viscosity	1	1	00:09:699	02.0000	16.7152	66.0000	083.177	016.834
Low Viscosity	1	1	00:09:708	02.0000	16.9152	66.0000	083.257	017.033
Low Viscosity	1	1	00:09:717	02.0000	16.9152	66.0000	083.257	017.033
Low Viscosity	1	1	00:09:726	02.0000	17.1152	66.0000	083.335	017.232
Low Viscosity	1	1	00:09:735	02.0000	17.1152	66.0000	083.335	017.232
Low Viscosity	1	1	00:09:744	02.0000	17.1152	66.0000	083.335	017.232
Low Viscosity	1	1	00:09:753	02.0000	17.3152	66.0000	083.411	017.430
Low Viscosity	1	1	00:09:762	02.0000	17.3152	66.0000	083.411	017.430
Low Viscosity	1	1	00:09:772	02.0000	17.5152	66.0000	083.486	017.629
Low Viscosity	1	1	00:09:780	02.0000	17.5152	66.0000	083.486	017.629
Low Viscosity	1	1	00:09:790	02.0000	17.7152	66.0000	083.559	017.828
Low Viscosity	1	1	00:09:797	02.0000	17.7152	66.0000	083.559	017.828
Low Viscosity	1	1	00:09:806	02.0000	17.9152	66.0000	083.630	018.026
Low Viscosity	1	1	00:09:814	02.0000	17.9152	66.0000	083.630	018.026
Low Viscosity	1	1	00:09:822	02.0000	17.9152	66.0000	083.630	018.026
Low Viscosity	1	1	00:09:832	02.0000	18.1152	66.0000	083.700	018.225
Low Viscosity	1	1	00:09:841	02.0000	18.1152	66.0000	083.700	018.225
Low Viscosity	1	1	00:09:853	02.0000	18.3152	66.0000	083.768	018.424
Low Viscosity	1	1	00:09:864	02.0000	18.3152	66.0000	083.768	018.424
Low Viscosity	1	1	00:09:873	02.0000	18.5152	66.0000	083.835	018.623
Low Viscosity	1	1	00:09:881	02.0000	18.5152	66.0000	083.835	018.623
Low Viscosity	1	1	00:09:891	02.0000	18.7152	66.0000	083.900	018.822
Low Viscosity	1	1	00:09:900	02.0000	18.7152	66.0000	083.900	018.822
Low Viscosity	1	1	00:09:909	02.0000	18.9152	66.0000	083.964	019.021
Low Viscosity	1	1	00:09:919	02.0000	18.9152	66.0000	083.964	019.021
Low Viscosity	1	1	00:09:933	02.0000	19.1152	66.0000	084.027	019.220
Low Viscosity	1	1	00:09:962	02.0000	19.1152	66.0000	084.027	019.220
Low Viscosity	1	1	00:09:975	02.0000	19.5152	66.0000	084.149	019.617
Low Viscosity	1	1	00:09:985	02.0000	19.5152	66.0000	084.149	019.617
Low Viscosity	1	1	00:09:996	02.0000	19.7152	66.0000	084.207	019.816
Low Viscosity	1	1	00:10:018	02.0000	19.7152	66.0000	084.207	019.816
Low Viscosity	1	1	00:10:031	02.0000	20.1152	66.0000	084.322	020.214
Low Viscosity	1	1	00:10:041	02.0000	20.1152	66.0000	084.322	020.214
Low Viscosity	1	1	00:10:054	02.0000	20.3152	66.0000	084.377	020.413
Low Viscosity	1	1	00:10:066	02.0000	20.3152	66.0000	084.377	020.413
Low Viscosity	1	1	00:10:075	02.0000	20.5152	66.0000	084.432	020.612
Low Viscosity	1	1	00:10:087	02.0000	20.5152	66.0000	084.432	020.612
Low Viscosity	1	1	00:10:097	02.0000	20.7152	66.0000	084.485	020.812
Low Viscosity	1	1	00:10:107	02.0000	20.9152	66.0000	084.538	021.011
Low Viscosity	1	1	00:10:115	02.0000	20.9152	66.0000	084.538	021.011
Low Viscosity	1	1	00:10:123	02.0000	20.9152	66.0000	084.538	021.011
Low Viscosity	1	1	00:10:133	02.0000	21.1152	66.0000	084.589	021.210
Low Viscosity	1	1	00:10:140	02.0000	21.1152	66.0000	084.589	021.210
Low Viscosity	1	1	00:10:150	02.0000	21.3152	66.0000	084.640	021.409
Low Viscosity	1	1	00:10:158	02.0000	21.3152	66.0000	084.640	021.409
Low Viscosity	1	1	00:10:167	02.0000	21.5152	66.0000	084.689	021.608
Low Viscosity	1	1	00:10:175	02.0000	21.5152	66.0000	084.689	021.608
Low Viscosity	1	1	00:10:184	02.0000	21.5152	66.0000	084.689	021.608
Low Viscosity	1	1	00:10:193	02.0000	21.7152	66.0000	084.738	021.807
Low Viscosity	1	1	00:10:201	02.0000	21.7152	66.0000	084.738	021.807
Low Viscosity	1	1	00:10:210	02.0000	21.9152	66.0000	084.786	022.006
Low Viscosity	1	1	00:10:218	02.0000	21.9152	66.0000	084.786	022.006
Low Viscosity	1	1	00:10:227	02.0000	22.1152	66.0000	084.832	022.205
Low Viscosity	1	1	00:10:238	02.0000	22.1152	66.0000	084.832	022.205
Low Viscosity	1	1	00:10:249	02.0000	22.3152	66.0000	084.879	022.405
Low Viscosity	1	1	00:10:257	02.0000	22.3152	66.0000	084.879	022.405
Low Viscosity	1	1	00:10:268	02.0000	22.5152	66.0000	084.924	022.604
Low Viscosity	1	1	00:10:275	02.0000	22.5152	66.0000	084.924	022.604
Low Viscosity	1	1	00:10:283	02.0000	22.5152	66.0000	084.924	022.604
Low Viscosity	1	1	00:10:293	02.0000	22.7152	66.0000	084.968	022.803
Low Viscosity	1	1	00:10:304	02.0000	22.7152	66.0000	084.968	022.803
Low Viscosity	1	1	00:10:313	02.0000	22.9152	66.0000	085.012	023.002
Low Viscosity	1	1	00:10:323	02.0000	22.9152	66.0000	085.012	023.002
Low Viscosity	1	1	00:10:333	02.0000	23.1152	66.0000	085.055	023.202
Low Viscosity	1	1	00:10:342	02.0000	23.1152	66.0000	085.055	023.202
Low Viscosity	1	1	00:10:354	02.0000	23.3152	66.0000	085.097	023.401
Low Viscosity	1	1	00:10:365	02.0000	23.3152	66.0000	085.097	023.401
Low Viscosity	1	1	00:10:377	02.0000	23.5152	66.0000	085.139	023.600
Low Viscosity	1	1	00:10:388	02.0000	23.7152	66.0000	085.179	023.799
Low Viscosity	1	1	00:10:398	02.0000	23.7152	66.0000	085.179	023.799
Low Viscosity	1	1	00:10:408	02.0000	23.9152	66.0000	085.220	023.999
Low Viscosity	1	1	00:10:416	02.0000	23.9152	66.0000	085.220	023.999
Low Viscosity	1	1	00:10:424	02.0000	23.9152	66.0000	085.220	023.999
Low Viscosity	1	1	00:10:438	02.0000	24.1152	66.0000	085.259	024.198
Low Viscosity	1	1	00:10:461	02.0000	24.3152	66.0000	085.298	024.397
Low Viscosity	1	1	00:10:470	02.0000	24.5152	66.0000	085.336	024.597
Low Viscosity	1	1	00:10:478	02.0000	24.5152	66.0000	085.336	024.597
Low Viscosity	1	1	00:10:487	02.0000	24.7152	66.0000	085.374	024.796
Low Viscosity	1	1	00:10:496	02.0000	24.7152	66.0000	085.374	024.796
Low Viscosity	1	1	00:10:504	02.0000	24.7152	66.0000	085.374	024.796
Low Viscosity	1	1	00:10:513	02.0000	24.9152	66.0000	085.411	024.995
Low Viscosity	1	1	00:10:521	02.0000	24.9152	66.0000	085.411	024.995
Low Viscosity	1	1	00:10:530	02.0000	25.1152	66.0000	085.447	025.195
Low Viscosity	1	1	00:10:540	02.0000	25.1152	66.0000	085.447	025.195
Low Viscosity	1	1	00:10:552	02.0000	25.3152	66.0000	085.483	025.394
Low Viscosity	1	1	00:10:564	02.0000	25.3152	66.0000	085.483	025.394
Low Viscosity	1	1	00:10:573	02.0000	25.5152	66.0000	085.518	025.593
Low Viscosity	1	1	00:10:581	02.0000	25.5152	66.0000	085.518	025.593
Low Viscosity	1	1	00:10:590	02.0000	25.7152	66.0000	085.553	025.793
Low Viscosity	1	1	00:10:598	02.0000	25.7152	66.0000	085.553	025.793
Low Viscosity	1	1	00:10:611	02.0000	25.9152	66.0000	085.587	025.992
Low Viscosity	1	1	00:10:622	02.0000	25.9152	66.0000	085.587	025.992
Low Viscosity	1	1	00:10:634	02.0000	26.1152	66.0000	085.621	026.192
Low Viscosity	1	1	00:10:642	02.0000	26.1152	66.0000	085.621	026.192
Low Viscosity	1	1	00:10:654	02.0000	26.3152	66.0000	085.654	026.391
Low Viscosity	1	1	00:10:663	02.0000	26.3152	66.0000	085.654	026.391
Low Viscosity	1	1	00:10:673	02.0000	26.5152	66.0000	085.686	026.590
Low Viscosity	1	1	00:10:680	02.0000	26.5152	66.0000	085.686	026.590
Low Viscosity	1	1	00:10:689	02.0000	26.7152	66.0000	085.719	026.790
Low Viscosity	1	1	00:10:698	02.0000	26.7152	66.0000	085.719	026.790
Low Viscosity	1	1	00:10:708	02.0000	26.9152	66.0000	085.750	026.989
Low Viscosity	1	1	00:10:716	02.0000	26.9152	66.0000	085.750	026.989
Low Viscosity	1	1	00:10:725	02.0000	26.9152	66.0000	085.750	026.989
Low Viscosity	1	1	00:10:734	02.0000	27.1151	66.0000	085.782	027.189
Low Viscosity	1	1	00:10:742	02.0000	27.1151	66.0000	085.782	027.189
Low Viscosity	1	1	00:10:756	02.0000	27.3151	66.0000	085.812	027.388
Low Viscosity	1	1	00:10:767	02.0000	27.3151	66.0000	085.812	027.388
Low Viscosity	1	1	00:10:778	02.0000	27.5151	66.0000	085.843	027.588
Low Viscosity	1	1	00:10:790	02.0000	27.7151	66.0000	085.873	027.787
Low Viscosity	1	1	00:10:801	02.0000	27.7151	66.0000	085.873	027.787
Low Viscosity	1	1	00:10:813	02.0000	27.9151	66.0000	085.902	027.987
Low Viscosity	1	1	00:10:823	02.0000	27.9151	66.0000	085.902	027.987
Low Viscosity	1	1	00:10:835	02.0000	28.1151	66.0000	085.931	028.186
Low Viscosity	1	1	00:10:846	02.0000	28.1151	66.0000	085.931	028.186
Low Viscosity	1	1	00:10:859	02.0000	28.3151	66.0000	085.960	028.386
Low Viscosity	1	1	00:10:882	02.0000	28.5151	66.0000	085.988	028.585
Low Viscosity	1	1	00:10:893	02.0000	28.7151	66.0000	086.016	028.785
Low Viscosity	1	1	00:10:913	02.0000	28.7151	66.0000	086.016	028.785
Low Viscosity	1	1	00:10:927	02.0000	28.9151	66.0000	086.043	028.984
Low Viscosity	1	1	00:10:938	02.0000	29.1151	66.0000	086.070	029.184
Low Viscosity	1	1	00:10:966	02.0000	29.3151	66.0000	086.097	029.383
Low Viscosity	1	1	00:10:978	02.0000	29.5151	66.0000	086.123	029.583
Low Viscosity	1	1	00:11:001	02.0000	29.7151	66.0000	086.149	029.782
Low Viscosity	1	1	00:11:022	02.0000	29.9151	66.0000	086.175	029.982
Low Viscosity	1	1	00:11:033	02.0000	30.1151	66.0000	086.200	030.181
Low Viscosity	1	1	00:11:054	02.0000	30.1151	66.0000	086.200	030.181
Low Viscosity	1	1	00:11:064	02.0000	30.3151	66.0000	086.225	030.381
Low Viscosity	1	1	00:11:075	02.0000	30.5151	66.0000	086.250	030.581
Low Viscosity	1	1	00:11:087	02.0000	30.5151	66.0000	086.250	030.581
Low Viscosity	1	1	00:11:100	02.0000	30.7151	66.0000	086.274	030.780
Low Viscosity	1	1	00:11:111	02.0000	30.9151	66.0000	086.299	030.980
Low Viscosity	1	1	00:11:119	02.0000	30.9151	66.0000	086.299	030.980
Low Viscosity	1	1	00:11:130	02.0000	31.1151	66.0000	086.322	031.179
Low Viscosity	1	1	00:11:139	02.0000	31.1151	66.0000	086.322	031.179
Low Viscosity	1	1	00:11:150	02.0000	31.3151	66.0000	086.346	031.379
Low Viscosity	1	1	00:11:161	02.0000	31.3151	66.0000	086.346	031.379
Low Viscosity	1	1	00:11:173	02.0000	31.5151	66.0000	086.369	031.579
Low Viscosity	1	1	00:11:184	02.0000	31.5151	66.0000	086.369	031.579
Low Viscosity	1	1	00:11:197	02.0000	31.5702	66.0000	086.375	031.634
Low Viscosity	1	1	00:11:208	02.0000	31.5813	66.0000	086.376	031.645
Low Viscosity	1	1	00:11:219	02.0000	31.5813	66.0000	086.376	031.645
Low Viscosity	1	1	00:11:231	02.0000	31.5835	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:241	02.0000	31.5835	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:253	02.0000	31.5839	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:264	02.0000	31.5839	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:276	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:285	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:295	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:316	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:326	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:337	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:347	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:357	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:367	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:375	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:385	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:396	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:405	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:418	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:430	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:441	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:454	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:465	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:476	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:486	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:497	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:507	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:515	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:523	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:533	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:542	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:553	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:563	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:573	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:583	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:595	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:605	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:617	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:629	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:638	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:648	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:663	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:676	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:696	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:706	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:715	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:724	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:733	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:742	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:751	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:759	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:769	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:777	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:787	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:794	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:802	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:812	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:826	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:839	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:849	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:857	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:866	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:875	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:884	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:893	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:901	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:911	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:923	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:936	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:946	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:957	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:968	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:977	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:990	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:11:1000	02.0000	31.5840	66.0000	086.377	031.647
Low Viscosity	1	1	00:12:015	02.0000	31.5840	66.0000	086.377	031.647
